poutcome,pdays,previous,contact,campaign,day,housing,marital,y
1,189,1,0,2,28,0,0,0
3,-1,0,2,3,12,1,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,0,8,17,1,0,0
3,-1,0,2,11,21,1,0,0
3,-1,0,2,1,6,1,0,0
2,91,3,0,1,28,0,0,1
3,-1,0,0,3,15,1,0,0
0,105,1,0,1,15,0,0,1
3,-1,0,2,1,9,0,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,0,2,27,1,0,0
3,-1,0,0,1,24,1,0,0
3,-1,0,2,1,23,1,0,0
2,189,4,0,1,12,0,0,0
3,-1,0,0,3,11,0,0,0
3,-1,0,0,2,4,0,0,0
2,82,3,0,2,3,0,0,1
0,331,1,0,1,17,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,0,7,22,0,0,0
3,-1,0,2,1,20,1,0,1
1,109,1,0,1,21,1,0,0
3,-1,0,0,3,7,1,0,0
0,370,1,1,2,12,0,0,0
0,173,1,0,2,12,1,0,0
3,-1,0,2,2,30,1,0,0
0,173,5,0,3,11,1,0,0
3,-1,0,2,2,29,1,0,0
3,-1,0,0,3,7,1,0,0
3,-1,0,2,4,27,1,0,0
3,-1,0,2,1,27,1,0,0
3,-1,0,0,2,28,0,0,0
0,263,3,0,6,30,1,0,0
3,-1,0,0,8,11,0,0,0
3,-1,0,0,2,25,1,0,0
3,-1,0,2,1,30,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,2,1,29,0,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,2,4,19,1,0,0
3,-1,0,2,1,30,0,0,0
0,183,2,0,1,19,1,0,0
3,-1,0,0,2,6,1,0,0
3,-1,0,0,3,16,1,0,0
3,-1,0,2,1,21,1,0,0
2,183,1,0,1,15,0,0,1
3,-1,0,0,1,10,0,0,0
1,192,8,0,5,6,0,0,1
3,-1,0,0,6,24,1,0,0
3,-1,0,0,2,17,1,0,1
3,-1,0,2,2,9,1,0,0
3,-1,0,1,4,30,0,0,0
3,-1,0,0,1,5,0,0,1
3,-1,0,0,2,24,0,0,0
3,-1,0,2,2,27,1,0,0
3,-1,0,0,1,16,0,0,1
2,95,2,0,1,25,0,0,0
3,-1,0,0,2,11,1,0,0
0,278,2,0,1,13,1,0,0
3,-1,0,0,2,21,0,0,0
1,260,1,0,1,6,1,0,0
3,-1,0,0,2,23,0,0,0
3,-1,0,0,2,21,1,0,0
0,154,1,0,1,20,1,0,0
3,-1,0,0,1,9,1,0,0
3,-1,0,1,9,18,0,0,0
0,190,1,0,1,26,0,0,0
3,-1,0,0,2,20,1,0,0
3,-1,0,0,3,8,0,0,0
3,-1,0,0,6,20,1,0,0
3,-1,0,0,3,30,0,0,1
3,-1,0,0,2,8,1,0,1
3,-1,0,0,1,25,0,0,1
2,91,1,0,3,21,0,0,1
3,-1,0,2,1,8,1,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,0,2,24,1,0,0
3,-1,0,0,1,1,0,0,0
3,-1,0,2,3,5,1,0,0
3,-1,0,1,3,28,1,0,0
3,-1,0,2,4,27,1,0,0
3,-1,0,2,7,4,0,0,0
0,364,2,0,2,14,1,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,6,5,1,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,2,2,21,1,0,0
3,-1,0,0,2,20,0,0,1
3,-1,0,0,2,20,1,0,0
3,-1,0,0,1,30,0,0,1
3,-1,0,0,3,4,1,0,0
0,307,1,0,1,1,1,0,0
3,-1,0,0,3,31,0,0,0
3,-1,0,2,1,23,1,0,0
0,309,3,0,1,12,1,0,0
3,-1,0,0,1,10,0,0,0
3,-1,0,0,2,24,1,0,0
3,-1,0,2,3,27,0,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,0,3,9,1,0,0
3,-1,0,2,4,13,1,0,0
2,86,1,0,1,30,0,0,1
3,-1,0,0,6,21,1,0,0
3,-1,0,1,1,10,0,0,0
3,-1,0,2,3,28,0,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,0,2,15,0,0,0
3,-1,0,0,2,6,0,0,0
3,-1,0,0,2,24,1,0,0
0,282,3,0,1,8,1,0,0
3,-1,0,2,3,28,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,2,6,0,0,1
3,-1,0,0,1,17,1,0,0
0,153,7,0,5,23,1,0,1
3,-1,0,0,2,24,0,0,0
3,-1,0,0,2,15,1,0,0
2,94,2,0,1,9,0,0,1
3,-1,0,0,2,28,0,0,0
0,350,2,0,1,30,1,0,1
3,-1,0,0,2,29,1,0,0
3,-1,0,0,10,18,0,0,1
3,-1,0,2,1,26,1,0,0
3,-1,0,0,2,3,0,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,0,3,21,0,0,0
0,101,1,0,1,27,1,0,0
1,326,1,0,2,20,1,0,0
0,253,1,0,4,6,1,0,0
0,322,2,0,3,7,1,0,0
2,185,2,0,1,15,0,0,1
2,196,1,0,2,16,0,0,1
3,-1,0,2,1,13,1,0,0
3,-1,0,2,2,20,1,0,0
3,-1,0,2,3,3,1,0,0
3,-1,0,0,4,8,0,0,0
3,-1,0,2,2,12,1,0,0
3,-1,0,2,5,12,0,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,2,3,6,1,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,2,2,26,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,2,3,13,1,0,0
0,80,1,0,1,11,0,0,0
3,-1,0,2,1,17,0,0,0
3,-1,0,0,5,7,1,0,0
1,189,1,0,6,19,1,0,0
0,347,4,0,2,7,1,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,0,3,29,0,0,0
3,-1,0,1,1,11,1,0,0
3,-1,0,2,3,26,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,2,1,16,1,0,0
0,344,2,0,4,6,1,0,0
3,-1,0,0,1,8,0,0,1
0,258,1,0,1,5,1,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,0,6,26,0,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,2,19,0,0,0
0,89,2,0,6,4,0,0,0
0,244,3,0,2,29,1,0,0
3,-1,0,2,3,29,0,0,0
0,350,1,1,2,5,1,0,0
3,-1,0,2,2,26,1,0,0
1,326,1,0,3,17,1,0,0
3,-1,0,2,1,18,0,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,2,7,3,1,0,0
3,-1,0,0,3,17,0,0,0
0,167,2,0,1,7,1,0,0
3,-1,0,0,5,31,0,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,2,3,20,1,0,0
3,-1,0,1,7,22,0,0,0
3,-1,0,2,2,28,0,0,1
3,-1,0,0,6,26,0,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,5,24,1,0,0
0,223,5,0,2,29,1,0,0
3,-1,0,0,4,11,0,0,0
3,-1,0,0,3,25,0,0,0
2,96,3,0,3,18,1,0,0
3,-1,0,2,1,6,0,0,0
0,109,3,0,1,22,1,0,1
3,-1,0,2,1,5,0,0,0
3,-1,0,2,1,4,1,0,0
3,-1,0,0,3,22,1,0,0
3,-1,0,0,2,31,0,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,0,4,19,1,0,0
0,234,4,0,2,20,1,0,0
3,-1,0,2,2,18,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,2,4,2,1,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,0,5,5,0,0,0
3,-1,0,0,3,22,0,0,0
3,-1,0,0,3,17,1,0,0
3,-1,0,0,1,16,0,0,1
3,-1,0,0,2,20,0,0,0
3,-1,0,2,2,21,1,0,0
3,-1,0,0,2,23,0,0,0
3,-1,0,0,2,23,0,0,0
3,-1,0,0,1,18,1,0,0
2,189,1,1,1,3,0,0,1
3,-1,0,1,4,18,1,0,0
0,346,3,0,1,17,0,0,0
1,201,7,0,6,3,1,0,0
3,-1,0,0,3,15,1,0,0
3,-1,0,0,3,14,1,0,0
2,463,1,0,2,12,1,0,1
3,-1,0,2,6,16,1,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,2,18,1,0,0
2,202,2,0,1,25,1,0,1
0,188,4,0,2,3,1,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,2,2,29,1,0,0
3,-1,0,2,4,11,0,0,0
0,84,4,0,1,7,0,0,0
3,-1,0,1,1,20,1,0,0
3,-1,0,0,18,28,0,0,0
3,-1,0,0,2,18,0,0,0
0,112,2,0,1,19,1,0,0
3,-1,0,0,9,3,1,0,0
3,-1,0,0,1,7,1,0,0
0,262,1,0,3,6,1,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,0,1,19,1,0,0
3,-1,0,2,13,15,1,0,0
3,-1,0,2,2,27,1,0,0
3,-1,0,2,6,16,0,0,0
0,233,3,0,3,28,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,0,2,16,0,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,4,26,0,0,0
3,-1,0,0,1,24,1,0,0
0,196,3,0,7,5,0,0,0
3,-1,0,0,5,19,1,0,0
3,-1,0,2,1,19,0,0,0
0,81,2,0,1,17,1,0,0
3,-1,0,2,1,13,1,0,0
2,142,5,0,1,25,1,0,0
2,102,1,0,2,10,0,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,2,6,16,0,0,0
3,-1,0,0,6,25,0,0,0
3,-1,0,1,5,4,0,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,0,1,24,1,0,0
3,-1,0,0,1,19,1,0,0
1,349,7,0,5,5,1,0,0
3,-1,0,1,1,16,0,0,1
0,368,1,0,2,15,1,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,1,3,7,0,0,0
0,195,1,0,1,3,0,0,1
3,-1,0,0,1,5,1,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,0,1,12,1,0,0
3,-1,0,0,7,25,0,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,0,2,5,1,0,0
1,363,4,0,3,13,0,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,0,1,28,1,0,0
3,-1,0,2,3,16,0,0,0
3,-1,0,0,1,8,1,0,0
0,270,3,0,3,14,1,0,1
3,-1,0,2,2,30,1,0,0
3,-1,0,2,4,12,1,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,0,2,5,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,2,1,1,1,0,0
3,-1,0,2,3,7,1,0,0
3,-1,0,2,3,9,1,0,0
3,-1,0,0,1,15,1,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,0,3,21,0,0,0
3,-1,0,0,3,29,0,0,0
3,-1,0,0,2,23,1,0,0
3,-1,0,0,1,8,1,0,1
3,-1,0,1,1,28,0,0,1
0,183,5,0,2,15,1,0,0
3,-1,0,0,2,4,0,0,0
3,-1,0,0,9,16,1,0,0
3,-1,0,0,2,8,0,0,0
2,469,1,1,1,9,0,0,0
3,-1,0,0,6,13,0,0,0
3,-1,0,2,3,29,1,0,0
3,-1,0,0,4,12,0,0,0
3,-1,0,0,9,27,1,0,0
3,-1,0,1,1,4,0,0,0
2,182,3,0,2,17,0,0,1
3,-1,0,2,2,16,0,0,0
0,98,2,0,1,1,0,0,1
3,-1,0,0,6,17,1,0,0
3,-1,0,0,3,7,1,0,0
0,363,2,0,2,11,0,0,0
3,-1,0,2,1,11,1,0,0
3,-1,0,2,8,20,1,0,0
3,-1,0,0,3,20,1,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,0,2,8,1,0,0
3,-1,0,2,1,30,1,0,0
3,-1,0,0,1,16,0,0,1
3,-1,0,1,1,10,0,0,1
3,-1,0,2,5,5,0,0,0
0,256,1,0,3,9,1,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,0,1,9,0,0,0
3,-1,0,0,13,26,0,0,0
3,-1,0,2,4,21,1,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,2,1,18,0,0,0
3,-1,0,0,3,18,0,0,0
3,-1,0,0,8,29,0,0,0
0,307,1,0,2,20,1,0,0
3,-1,0,0,2,7,0,0,0
3,-1,0,0,2,15,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,1,1,24,1,0,0
3,-1,0,0,2,19,0,0,0
3,-1,0,2,1,12,0,0,0
2,192,4,0,1,26,0,0,1
3,-1,0,2,10,20,1,0,1
3,-1,0,1,1,21,1,0,0
3,-1,0,0,2,28,0,0,0
0,490,1,0,1,13,1,0,0
3,-1,0,0,2,4,1,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,0,3,14,1,0,0
1,103,4,0,6,30,1,0,0
3,-1,0,0,22,31,1,0,0
3,-1,0,0,1,11,0,0,0
0,341,2,0,4,6,0,0,0
3,-1,0,0,1,14,0,0,1
0,140,2,0,3,7,1,0,0
3,-1,0,0,4,29,0,0,0
3,-1,0,1,5,20,1,0,0
1,2,5,0,2,30,1,0,0
3,-1,0,2,5,20,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,3,19,1,0,0
3,-1,0,0,2,29,0,0,0
2,91,1,0,1,9,0,0,1
3,-1,0,0,2,25,0,0,0
3,-1,0,0,2,11,1,0,1
3,-1,0,0,1,17,1,0,0
3,-1,0,0,3,6,0,0,0
3,-1,0,0,4,16,0,0,1
3,-1,0,0,2,31,0,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,0,2,6,0,0,0
3,-1,0,0,1,22,1,0,0
3,-1,0,0,1,10,0,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,7,7,1,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,0,1,9,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,2,1,21,1,0,0
0,366,3,0,2,14,1,0,0
3,-1,0,0,1,9,1,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,0,3,14,1,0,0
3,-1,0,2,5,30,0,0,0
3,-1,0,0,3,5,0,0,1
3,-1,0,2,1,9,0,0,0
3,-1,0,1,1,10,0,0,0
3,-1,0,0,3,21,0,0,1
3,-1,0,0,2,31,1,0,0
3,-1,0,0,4,21,0,0,0
3,-1,0,2,8,20,1,0,0
1,364,1,0,2,15,1,0,0
3,-1,0,2,2,12,1,0,0
3,-1,0,2,1,2,1,0,0
3,-1,0,0,2,15,0,0,0
0,278,2,0,1,22,0,0,1
3,-1,0,2,7,19,0,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,2,29,0,0,0
0,154,6,0,1,28,0,0,0
3,-1,0,2,1,27,0,0,0
0,330,1,0,7,12,1,0,0
3,-1,0,0,1,25,1,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,2,2,2,1,0,0
3,-1,0,0,3,17,1,0,0
3,-1,0,2,1,27,1,0,0
3,-1,0,0,2,5,0,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,0,5,16,0,0,1
3,-1,0,0,5,15,1,0,1
3,-1,0,0,4,22,0,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,2,6,19,0,0,0
3,-1,0,0,2,24,0,0,0
0,294,1,0,1,7,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,1,1,28,1,0,1
3,-1,0,0,4,13,0,0,1
3,-1,0,1,1,4,1,0,0
3,-1,0,2,7,30,1,0,0
3,-1,0,0,2,19,0,0,0
0,363,2,0,1,6,1,0,0
3,-1,0,2,2,4,1,0,0
3,-1,0,2,1,26,0,0,0
3,-1,0,0,4,8,0,0,0
1,331,3,0,4,14,1,0,0
1,98,11,0,1,31,1,0,0
3,-1,0,2,2,28,1,0,0
3,-1,0,0,2,20,1,0,0
0,791,1,2,1,20,1,0,0
3,-1,0,0,8,29,0,0,0
3,-1,0,0,2,28,0,0,0
3,-1,0,2,6,20,1,0,0
3,-1,0,0,11,29,0,0,0
3,-1,0,0,1,4,0,0,0
1,193,2,0,2,2,1,0,0
3,-1,0,0,10,23,1,0,0
3,-1,0,2,2,30,1,0,0
0,126,11,0,2,4,1,0,1
3,-1,0,2,2,5,1,0,0
3,-1,0,0,1,18,0,0,0
0,334,1,1,2,12,1,0,0
3,-1,0,1,3,27,0,0,0
3,-1,0,2,1,26,1,0,0
0,268,4,0,5,15,1,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,2,4,29,1,0,0
3,-1,0,0,2,14,0,0,0
0,264,2,0,1,2,1,0,0
3,-1,0,2,8,20,1,0,0
3,-1,0,0,1,2,0,0,0
2,188,1,0,1,11,0,0,1
3,-1,0,0,2,31,0,0,0
1,169,2,0,2,30,1,0,0
3,-1,0,0,5,22,1,0,0
3,-1,0,0,2,28,0,0,0
3,-1,0,0,4,22,0,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,0,6,19,1,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,0,4,7,1,0,0
0,356,1,0,2,11,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,0,2,11,0,0,0
0,91,5,0,2,26,0,0,0
3,-1,0,0,1,22,0,0,0
3,-1,0,0,2,22,0,0,0
0,179,3,0,2,18,1,0,0
3,-1,0,0,1,17,1,0,1
3,-1,0,2,4,21,1,0,0
3,-1,0,0,4,6,1,0,1
3,-1,0,1,9,26,0,0,0
3,-1,0,2,1,2,1,0,0
1,160,7,0,2,30,0,0,0
3,-1,0,0,2,12,0,0,0
1,14,3,0,1,11,0,0,0
3,-1,0,2,2,27,1,0,0
0,253,1,0,1,29,1,0,0
3,-1,0,2,1,20,0,0,0
3,-1,0,2,2,12,0,0,0
3,-1,0,2,2,13,1,0,0
3,-1,0,2,4,26,1,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,2,2,2,1,0,0
2,186,13,0,7,5,1,0,0
3,-1,0,0,1,28,0,0,1
3,-1,0,0,2,29,0,0,0
3,-1,0,0,6,17,1,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,0,1,22,1,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,2,2,8,0,0,0
3,-1,0,0,2,13,0,0,0
3,-1,0,2,3,30,0,0,0
3,-1,0,0,2,7,1,0,0
3,-1,0,1,2,20,0,0,0
3,-1,0,0,2,7,0,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,1,2,0,0,1
3,-1,0,2,2,6,0,0,0
3,-1,0,0,2,25,1,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,1,19,0,0,0
3,-1,0,0,2,20,1,0,0
3,-1,0,0,1,12,1,0,0
3,-1,0,0,1,7,0,0,0
0,318,1,0,1,17,1,0,0
3,-1,0,0,7,28,0,0,0
3,-1,0,1,1,18,1,0,0
3,-1,0,2,1,15,1,0,0
0,166,6,0,2,18,1,0,0
3,-1,0,0,2,4,0,0,0
3,-1,0,2,3,20,0,0,0
1,95,4,0,1,7,0,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,0,4,31,1,0,0
3,-1,0,0,4,26,0,0,0
3,-1,0,0,2,24,0,0,0
3,-1,0,2,2,5,0,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,2,2,7,1,0,0
3,-1,0,2,3,20,0,0,0
0,190,6,0,1,4,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,0,8,26,0,0,0
3,-1,0,2,3,16,1,0,0
3,-1,0,2,7,20,0,0,0
2,182,4,0,1,12,1,0,1
3,-1,0,0,3,20,1,0,0
2,421,1,0,1,25,0,0,1
3,-1,0,0,1,17,1,0,0
3,-1,0,0,1,4,0,0,1
3,-1,0,2,1,12,1,0,0
3,-1,0,0,7,21,0,0,0
3,-1,0,0,1,5,1,0,1
3,-1,0,0,3,20,1,0,0
3,-1,0,0,22,28,0,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,0,2,9,0,0,1
3,-1,0,2,2,29,0,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,0,4,22,0,0,1
3,-1,0,2,1,16,1,0,0
3,-1,0,2,3,20,0,0,0
3,-1,0,0,2,4,0,0,1
3,-1,0,2,2,8,1,0,0
3,-1,0,0,2,19,0,0,0
3,-1,0,2,2,20,0,0,0
3,-1,0,2,7,20,0,0,0
3,-1,0,2,5,15,1,0,0
0,264,1,0,1,15,0,0,0
3,-1,0,2,2,18,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,1,23,0,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,0,7,21,1,0,0
3,-1,0,2,1,27,1,0,0
3,-1,0,2,3,16,1,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,0,4,19,0,0,0
3,-1,0,0,2,8,1,0,0
3,-1,0,2,3,15,1,0,0
3,-1,0,0,1,3,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,5,14,1,0,0
3,-1,0,0,1,20,0,0,0
0,186,2,0,3,25,0,0,1
3,-1,0,0,4,28,0,0,0
3,-1,0,0,13,19,0,0,0
2,367,7,0,1,19,1,0,0
3,-1,0,0,1,8,1,0,0
3,-1,0,0,1,25,1,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,3,28,1,0,0
3,-1,0,0,1,10,0,0,0
3,-1,0,2,1,30,1,0,0
3,-1,0,2,2,20,0,0,0
3,-1,0,0,1,7,0,0,0
0,169,1,0,1,6,1,0,0
3,-1,0,0,5,7,0,0,0
3,-1,0,1,5,28,0,0,0
3,-1,0,0,3,31,1,0,0
3,-1,0,2,1,23,0,0,0
3,-1,0,0,18,31,1,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,2,1,7,1,0,0
0,169,2,0,1,6,1,0,0
3,-1,0,0,5,18,0,0,0
3,-1,0,0,1,2,1,0,0
3,-1,0,0,1,25,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,6,12,0,0,0
0,170,3,0,2,7,1,0,1
3,-1,0,0,2,19,1,0,0
0,108,3,0,2,22,0,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,2,4,20,0,0,0
3,-1,0,0,6,11,1,0,0
3,-1,0,0,1,15,0,0,0
0,175,1,0,1,14,1,0,0
0,69,1,0,1,1,0,0,0
3,-1,0,1,3,23,1,0,0
0,370,2,0,2,14,1,0,0
2,248,4,0,1,17,1,0,0
3,-1,0,0,5,22,1,0,0
0,54,4,0,2,31,0,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,1,5,7,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,0,2,13,1,0,0
3,-1,0,2,1,8,1,0,0
0,335,1,0,2,14,1,0,0
3,-1,0,0,6,31,1,0,0
3,-1,0,0,1,4,1,0,0
3,-1,0,0,2,13,0,0,0
3,-1,0,1,4,20,1,0,0
3,-1,0,0,4,27,0,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,2,8,20,0,0,0
3,-1,0,0,11,20,0,0,0
3,-1,0,0,2,22,1,0,0
3,-1,0,2,4,15,0,0,0
0,160,1,0,2,19,1,0,0
3,-1,0,0,29,31,1,0,0
3,-1,0,2,1,12,0,0,0
2,92,4,0,2,14,0,0,0
1,332,6,1,2,17,1,0,0
3,-1,0,0,8,7,0,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,0,3,19,0,0,0
3,-1,0,1,1,14,0,0,1
3,-1,0,0,1,25,0,0,0
3,-1,0,0,19,27,0,0,0
3,-1,0,1,5,18,1,0,0
3,-1,0,2,2,16,1,0,0
3,-1,0,2,2,30,0,0,0
3,-1,0,2,8,23,1,0,0
0,164,2,0,2,20,0,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,0,1,19,0,0,0
1,262,275,0,2,2,1,0,0
3,-1,0,2,4,28,1,0,0
3,-1,0,2,4,12,1,0,0
1,335,6,0,3,6,1,0,0
3,-1,0,0,5,11,0,0,0
2,124,4,0,5,21,0,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,1,1,21,0,0,0
3,-1,0,0,1,24,1,0,0
2,182,1,0,1,20,1,0,0
3,-1,0,0,3,19,1,0,0
3,-1,0,0,6,6,0,0,0
2,88,10,0,3,4,1,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,0,5,17,1,0,0
3,-1,0,0,1,18,1,0,1
0,92,13,0,1,9,0,0,0
3,-1,0,2,1,16,0,0,0
3,-1,0,0,1,23,1,0,0
3,-1,0,0,1,1,0,0,1
3,-1,0,1,9,31,0,0,0
3,-1,0,2,2,21,1,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,2,1,12,0,0,0
0,357,1,0,1,13,1,0,0
3,-1,0,0,1,19,1,0,0
3,-1,0,0,2,22,1,0,0
3,-1,0,0,3,28,0,0,0
3,-1,0,0,4,15,0,0,0
3,-1,0,0,5,25,0,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,2,10,16,1,0,0
3,-1,0,0,1,9,0,0,1
3,-1,0,0,3,24,1,0,0
3,-1,0,0,6,7,0,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,2,5,3,0,0,0
3,-1,0,1,1,1,0,0,0
3,-1,0,0,1,25,0,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,2,20,1,0,0
3,-1,0,0,2,12,1,0,0
0,211,5,0,3,3,1,0,0
0,269,1,0,1,29,0,0,0
0,258,2,1,2,29,1,0,0
2,70,2,0,1,26,0,0,0
0,85,7,0,1,6,0,0,0
3,-1,0,2,3,19,1,0,0
3,-1,0,0,3,29,0,0,0
3,-1,0,0,4,13,1,0,0
3,-1,0,1,6,7,0,0,0
3,-1,0,2,1,26,1,0,0
3,-1,0,0,8,30,0,0,1
3,-1,0,2,1,30,0,0,0
3,-1,0,1,2,31,0,0,0
3,-1,0,0,6,22,0,0,0
2,165,2,0,1,29,0,0,0
3,-1,0,0,3,3,0,0,0
3,-1,0,2,1,15,0,0,0
3,-1,0,0,4,20,1,0,0
3,-1,0,0,1,9,1,0,1
2,193,1,0,1,25,1,0,1
0,329,1,0,1,17,1,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,0,4,7,1,0,0
3,-1,0,1,4,2,1,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,2,2,7,1,0,0
3,-1,0,1,1,20,1,0,0
3,-1,0,2,1,16,0,0,0
3,-1,0,0,7,18,0,0,1
3,-1,0,2,2,4,1,0,1
0,189,5,1,1,7,0,0,0
1,215,2,0,3,4,0,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,2,1,13,0,0,0
3,-1,0,0,5,30,1,0,0
3,-1,0,0,1,17,0,0,0
1,362,1,1,2,11,1,0,0
3,-1,0,2,4,20,0,0,0
3,-1,0,0,3,30,0,0,0
3,-1,0,0,1,29,1,0,0
0,91,2,0,1,4,0,0,0
3,-1,0,2,3,17,0,0,0
0,91,4,1,1,21,1,0,1
