age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29,4,0,2,0,572,0,0,0,16,2,314,1,195,1,2,1
37,7,0,1,0,99,1,1,0,20,0,617,1,-1,0,3,0
30,8,0,2,0,3115,0,0,1,13,1,217,2,-1,0,3,0
34,1,0,1,0,39,0,0,0,13,8,254,2,299,3,0,0
56,4,0,1,0,237,1,0,1,9,5,236,4,-1,0,3,0
27,7,0,1,0,1043,1,0,2,27,8,376,2,-1,0,3,0
38,4,0,2,0,231,0,0,0,19,1,118,2,-1,0,3,0
33,1,0,1,0,1925,1,0,0,2,7,76,2,-1,0,3,0
41,1,0,0,1,-137,1,1,2,6,8,189,1,-1,0,3,0
22,8,0,1,0,0,0,0,0,6,3,229,6,-1,0,3,1
31,9,0,1,0,335,1,0,2,28,8,87,5,-1,0,3,0
28,4,0,2,0,223,1,0,1,27,1,157,2,119,1,1,1
32,1,0,1,0,1047,0,0,0,21,9,89,2,-1,0,3,0
33,1,0,2,0,350,1,0,0,6,3,148,7,227,5,0,0
45,6,0,0,0,112,0,0,2,20,6,298,4,-1,0,3,0
37,0,0,1,0,309,1,0,0,15,8,58,3,-1,0,3,0
49,9,0,3,0,443,0,0,2,20,6,25,11,-1,0,3,0
40,7,0,1,0,2284,1,0,1,16,0,100,1,-1,0,3,0
29,4,0,2,0,697,0,0,0,4,3,206,1,-1,0,3,1
43,4,0,1,0,-228,1,1,2,16,8,122,2,-1,0,3,0
31,0,0,1,0,68,1,0,0,16,0,570,2,-1,0,3,0
26,4,0,2,0,592,0,0,1,29,4,145,2,164,1,1,0
35,9,0,1,0,204,1,0,0,25,8,236,1,-1,0,3,1
30,9,0,1,0,0,0,0,0,29,4,624,2,-1,0,3,0
60,6,0,2,0,179,0,1,0,29,5,79,4,-1,0,3,0
33,9,0,1,0,163,1,0,0,20,1,627,2,-1,0,3,1
26,9,0,1,0,334,0,0,0,19,10,217,1,-1,0,3,0
26,0,0,0,0,-122,1,0,2,23,6,670,3,-1,0,3,1
32,7,0,2,0,-233,1,0,2,28,8,140,2,-1,0,3,0
31,1,0,1,0,726,0,0,0,7,5,719,2,-1,0,3,1
32,4,0,2,0,-217,1,1,0,18,1,129,4,-1,0,3,0
30,4,0,2,0,16935,0,0,0,28,10,108,1,-1,0,3,0
26,8,0,1,0,85,1,0,2,8,8,278,2,-1,0,3,0
35,1,0,1,0,5,0,0,2,19,8,268,3,-1,0,3,0
30,7,0,1,0,631,1,0,0,18,8,98,1,-1,0,3,0
26,0,0,1,0,827,1,0,0,17,3,97,1,-1,0,3,0
37,0,0,1,0,124,1,0,2,19,6,635,3,-1,0,3,0
26,2,0,1,0,265,1,0,2,28,8,593,1,-1,0,3,0
34,4,0,2,0,29,1,0,0,13,8,248,2,-1,0,3,0
33,9,0,2,0,129,1,0,2,8,8,128,1,-1,0,3,0
34,9,0,2,0,586,1,0,0,3,3,43,5,263,2,0,0
28,0,0,1,0,649,1,0,0,25,5,481,3,-1,0,3,0
32,1,0,1,0,106,1,0,2,27,8,1224,8,-1,0,3,0
28,1,0,0,0,1518,1,0,0,15,8,204,3,359,3,0,0
35,4,0,2,0,1045,1,0,2,21,8,61,1,-1,0,3,0
26,10,0,1,0,130,1,0,0,15,8,283,3,-1,0,3,0
24,1,0,0,0,388,1,0,0,15,8,193,2,-1,0,3,0
24,9,0,1,0,434,0,0,0,28,8,331,1,-1,0,3,0
25,4,0,2,0,323,0,1,0,23,5,98,1,-1,0,3,0
40,0,0,1,0,956,1,0,0,29,4,83,1,-1,0,3,0
22,9,0,1,0,890,1,0,0,20,0,294,2,-1,0,3,0
28,3,0,2,0,731,1,0,0,6,3,135,2,-1,0,3,0
42,9,0,1,0,49,0,0,0,9,3,7,10,-1,0,3,0
31,4,0,1,0,1090,1,0,0,8,8,50,1,303,1,0,0
35,4,0,2,0,561,1,0,2,12,8,405,3,-1,0,3,0
32,9,0,2,0,1150,0,0,0,8,1,31,2,-1,0,3,0
31,9,0,1,0,816,0,0,0,9,6,100,2,-1,0,3,0
29,0,0,1,0,-349,1,0,0,15,8,233,4,-1,0,3,0
31,1,0,1,0,707,1,0,0,18,8,52,2,-1,0,3,0
28,9,0,1,0,922,1,0,0,7,0,304,1,-1,0,3,0
31,4,0,2,0,0,0,0,0,21,1,218,2,-1,0,3,0
40,0,0,1,0,50,0,0,0,15,8,837,1,-1,0,3,1
59,10,0,1,0,865,0,0,0,4,3,1086,1,-1,0,3,0
31,4,0,2,0,1289,1,0,0,12,1,264,3,-1,0,3,0
28,0,0,3,0,24,1,0,0,18,5,415,2,-1,0,3,1
26,4,0,1,0,565,1,0,2,6,6,582,11,-1,0,3,0
60,5,0,1,0,74,1,0,1,28,5,29,8,-1,0,3,0
30,0,0,2,0,261,0,0,0,19,10,233,1,137,20,0,0
32,6,0,2,0,0,1,0,0,6,8,767,1,-1,0,3,1
30,0,0,1,0,523,0,1,0,12,6,136,3,101,1,2,0
29,1,0,1,0,9,1,0,0,11,8,262,3,-1,0,3,0
32,9,0,1,0,0,1,0,0,20,1,322,2,-1,0,3,0
37,0,0,1,0,515,1,0,0,20,0,59,1,-1,0,3,0
32,9,0,1,0,0,0,0,0,26,1,181,2,-1,0,3,0
27,0,0,1,0,295,1,0,2,3,6,148,13,-1,0,3,0
29,9,0,1,0,-218,1,0,0,18,8,73,2,-1,0,3,0
33,9,0,1,0,79,1,0,0,25,1,163,3,-1,0,3,0
38,4,0,2,0,2357,1,0,0,21,5,184,1,-1,0,3,0
27,4,0,2,0,377,0,0,0,21,1,171,3,91,1,0,0
34,8,0,3,0,1281,0,0,0,30,0,109,1,-1,0,3,0
28,1,0,0,0,426,1,0,0,18,8,953,3,-1,0,3,0
34,0,0,1,0,151,1,0,0,12,8,590,1,370,1,1,1
29,7,0,1,0,9,0,1,0,8,5,202,2,-1,0,3,0
50,11,0,1,0,86,0,0,1,6,3,279,8,-1,0,3,0
32,8,0,3,0,640,0,0,0,17,6,49,2,134,1,0,0
33,9,0,1,0,66,0,0,0,5,6,157,2,-1,0,3,1
37,7,0,1,0,608,0,0,0,14,8,380,3,-1,0,3,0
37,7,0,1,0,2571,0,0,2,6,6,40,2,-1,0,3,0
32,1,0,1,0,1721,1,0,2,21,8,650,2,-1,0,3,0
28,9,0,1,0,113,0,0,0,30,0,108,1,-1,0,3,0
32,10,0,1,0,71,0,0,0,28,4,233,1,-1,0,3,0
33,4,0,1,0,-85,1,0,0,18,5,96,1,-1,0,3,0
32,6,0,2,0,562,1,1,0,8,0,84,1,-1,0,3,0
30,4,0,2,0,2766,1,1,0,20,9,244,1,-1,0,3,0
31,9,0,2,0,438,1,0,0,12,1,130,2,-1,0,3,0
30,7,0,2,0,803,0,0,0,30,0,243,1,-1,0,3,0
30,9,0,1,0,-522,1,1,0,5,8,670,2,286,6,0,1
35,7,0,1,0,3816,0,0,0,13,4,331,2,195,1,1,0
33,1,0,1,0,1036,1,1,0,16,0,323,2,321,2,0,0
30,7,0,1,0,326,1,0,0,14,8,197,4,-1,0,3,0
34,4,0,2,0,72,1,0,2,26,8,118,2,-1,0,3,0
31,4,0,2,0,177,1,0,0,15,8,124,1,-1,0,3,0
41,4,0,2,0,0,1,0,0,23,5,122,5,-1,0,3,0
35,4,0,2,0,107,1,0,0,6,8,142,3,-1,0,3,0
30,4,0,2,0,940,0,0,0,8,1,131,2,-1,0,3,0
29,0,0,1,0,260,1,0,0,4,3,453,2,273,2,0,0
32,9,0,1,0,210,1,0,0,16,5,298,2,-1,0,3,0
20,8,0,3,0,167,0,0,0,18,4,237,1,-1,0,3,0
35,4,0,2,0,7506,1,0,2,30,10,248,1,-1,0,3,1
25,8,0,3,0,2503,0,0,0,26,3,100,2,-1,0,3,0
41,1,0,1,0,184,1,0,2,9,8,1054,2,-1,0,3,0
39,9,0,1,0,671,0,1,0,11,5,98,2,-1,0,3,0
32,9,0,2,0,47,1,0,0,3,3,693,7,204,3,0,0
35,4,0,2,0,474,1,1,0,29,4,372,1,-1,0,3,0
28,2,0,2,0,283,1,0,0,8,5,22,3,-1,0,3,0
31,9,0,1,0,2484,1,0,0,7,0,562,1,-1,0,3,0
39,4,0,1,0,1877,1,0,2,6,8,185,1,-1,0,3,0
33,2,0,1,0,1808,0,0,0,19,9,84,1,-1,0,3,0
33,9,0,1,1,-173,0,0,0,27,1,342,4,-1,0,3,0
45,3,0,1,0,5287,0,0,2,6,6,252,2,-1,0,3,0
38,1,0,1,0,0,1,0,0,12,8,84,3,-1,0,3,0
26,0,0,1,0,255,0,0,0,14,1,209,2,106,2,2,1
25,8,0,1,0,304,0,0,0,30,9,152,1,188,2,2,0
32,1,0,1,0,2746,0,0,0,28,4,432,1,-1,0,3,0
35,9,0,2,0,670,1,0,2,9,8,106,1,-1,0,3,0
32,4,0,2,0,41,1,0,0,7,8,449,1,338,1,1,0
34,9,0,1,0,1087,0,0,2,1,6,7,1,-1,0,3,0
28,4,0,2,0,1720,0,0,0,14,11,230,1,91,4,2,1
24,8,0,3,0,839,0,0,0,1,6,65,1,-1,0,3,0
35,1,0,2,0,1011,1,0,0,20,0,36,2,349,1,0,0
30,9,0,1,0,3048,0,1,0,20,1,223,2,-1,0,3,0
28,9,0,1,0,122,0,0,0,3,3,155,4,-1,0,3,0
24,7,0,1,0,11,1,0,2,27,6,114,4,-1,0,3,0
27,10,0,0,0,799,0,0,0,9,3,106,4,-1,0,3,0
35,0,0,1,0,91,1,0,2,23,8,185,4,-1,0,3,0
40,10,0,2,0,79,0,0,0,15,10,570,1,135,1,0,1
30,0,0,1,0,255,0,0,0,27,4,143,1,-1,0,3,1
53,9,0,3,0,5331,0,0,0,21,9,302,1,-1,0,3,0
27,4,0,2,0,3,1,1,0,22,5,506,1,-1,0,3,0
36,8,0,1,0,904,0,0,1,5,3,36,9,8,13,1,0
56,3,0,0,0,801,0,0,0,6,1,931,4,-1,0,3,0
24,1,0,1,0,-287,1,0,0,18,8,504,1,-1,0,3,0
33,0,0,1,0,32,0,0,0,11,5,43,1,-1,0,3,0
27,1,0,1,0,294,1,1,2,28,8,694,2,-1,0,3,1
42,0,0,2,0,634,0,0,0,31,5,451,2,-1,0,3,0
37,9,0,2,0,1894,1,0,0,12,8,1925,1,351,7,1,0
36,0,0,1,0,0,0,0,0,4,3,137,2,-1,0,3,0
31,2,0,2,0,0,0,0,2,3,6,31,5,-1,0,3,0
27,0,0,2,0,144,1,0,0,15,8,95,1,-1,0,3,0
26,1,0,1,0,1006,1,0,0,14,8,667,1,-1,0,3,1
46,4,0,2,0,2904,1,0,2,30,8,984,2,-1,0,3,1
32,9,0,1,0,14,1,1,0,16,0,429,1,-1,0,3,0
26,1,0,1,0,1802,1,0,2,3,6,28,19,-1,0,3,0
55,0,0,1,0,802,1,1,2,5,8,100,2,-1,0,3,0
45,4,0,1,0,142,0,1,0,6,1,99,4,-1,0,3,0
30,9,0,1,0,5,0,0,0,19,1,120,6,-1,0,3,0
36,1,0,1,0,340,0,1,2,16,6,559,3,-1,0,3,0
47,4,0,2,0,-295,0,1,0,22,5,333,2,-1,0,3,0
42,1,0,2,0,1736,0,0,1,21,5,179,2,-1,0,3,0
39,4,0,2,0,816,1,0,0,27,1,37,3,-1,0,3,0
35,1,0,0,0,-759,1,0,0,31,5,142,2,-1,0,3,0
27,1,0,1,0,3675,0,0,2,12,8,101,2,-1,0,3,0
34,4,0,2,0,404,1,0,0,5,3,10,6,-1,0,3,0
50,4,0,2,0,709,1,0,0,8,8,207,1,-1,0,3,0
33,8,0,2,0,882,1,0,0,6,3,311,1,-1,0,3,0
36,9,0,1,0,1053,1,0,2,21,8,147,1,-1,0,3,0
51,9,0,1,0,17092,0,0,0,17,9,35,1,-1,0,3,0
28,6,0,1,0,5679,1,0,0,9,3,701,4,-1,0,3,1
29,0,0,1,0,468,1,1,2,23,8,353,1,-1,0,3,0
22,8,0,1,0,489,0,0,2,28,8,223,5,-1,0,3,0
24,8,0,3,0,3298,1,0,2,28,8,227,1,-1,0,3,0
26,8,0,2,0,37,1,0,2,8,8,108,1,-1,0,3,0
39,0,0,1,0,0,1,0,2,6,8,174,2,-1,0,3,0
31,10,0,0,0,1,0,0,0,2,3,19,6,-1,0,3,0
26,7,0,1,0,3,0,1,0,21,5,140,4,-1,0,3,0
26,0,0,2,0,3730,1,0,0,11,7,93,1,98,4,1,0
22,1,0,1,0,-51,1,0,0,15,8,859,1,-1,0,3,1
24,1,0,0,0,174,1,0,0,18,8,22,3,-1,0,3,0
32,9,0,1,0,-1,1,0,0,12,8,37,1,-1,0,3,0
38,0,0,1,0,883,1,0,0,12,8,95,1,327,9,1,0
33,4,0,2,0,12,0,0,0,20,1,471,5,-1,0,3,0
41,9,0,1,0,32,1,0,0,7,8,162,1,-1,0,3,0
35,9,0,1,0,920,1,0,0,11,1,159,2,286,6,0,0
46,1,0,2,0,283,0,0,0,7,0,299,1,-1,0,3,1
45,7,0,1,0,-688,0,1,0,8,5,106,1,-1,0,3,0
27,0,0,2,0,138,0,0,0,15,6,89,2,-1,0,3,1
35,1,0,0,0,3798,0,0,2,6,6,19,1,-1,0,3,0
32,4,0,2,0,1047,1,0,0,13,1,203,6,-1,0,3,0
22,0,0,1,0,61,0,0,0,23,0,117,1,-1,0,3,0
43,7,0,1,0,532,1,0,2,9,6,216,2,-1,0,3,0
34,9,0,1,0,475,1,0,0,29,5,538,8,-1,0,3,0
39,9,0,1,0,4380,0,0,1,9,5,87,8,-1,0,3,0
28,7,0,1,0,339,0,0,0,3,2,350,1,182,1,2,1
30,4,0,2,0,3410,1,0,0,18,8,140,1,-1,0,3,0
33,4,0,2,0,215,0,0,1,20,1,41,9,-1,0,3,0
39,4,0,2,0,26,1,1,0,21,9,52,1,179,4,0,0
33,9,0,2,0,6127,0,0,0,8,1,127,3,-1,0,3,0
28,8,0,1,0,2015,0,0,0,26,5,110,2,182,2,0,0
29,9,0,1,0,-166,1,0,2,16,8,323,2,-1,0,3,0
44,1,0,0,0,-234,1,1,0,15,8,71,3,347,1,0,0
32,4,0,2,0,334,0,0,0,22,1,944,14,-1,0,3,0
28,0,0,1,0,659,0,0,0,9,3,70,2,-1,0,3,0
43,1,0,0,0,2,1,0,0,30,5,783,3,-1,0,3,0
34,4,0,2,0,1228,0,0,0,13,1,99,2,105,10,2,0
39,0,0,1,0,1661,0,1,0,8,5,431,1,-1,0,3,0
37,9,0,2,0,6889,1,0,0,17,0,108,2,147,1,0,0
25,7,0,1,0,-61,1,0,2,21,8,203,2,-1,0,3,0
31,9,0,1,0,201,0,0,0,28,1,100,9,-1,0,3,0
33,9,0,2,0,34,0,0,0,28,1,13,30,-1,0,3,0
48,7,0,0,0,-139,0,0,0,13,8,75,2,-1,0,3,0
30,4,0,2,0,171,0,0,0,25,1,301,4,-1,0,3,0
34,1,0,1,0,375,1,0,0,20,0,55,1,-1,0,3,0
32,0,0,2,0,138,0,1,0,29,5,57,4,-1,0,3,0
34,4,0,2,0,2455,0,0,0,8,1,244,6,-1,0,3,0
40,9,0,1,0,1411,1,1,0,18,9,93,3,-1,0,3,0
37,0,0,1,0,0,1,0,2,5,8,137,1,-1,0,3,0
23,1,0,1,0,4211,1,0,0,18,8,434,1,-1,0,3,0
25,0,0,1,0,18,1,0,0,22,5,129,1,-1,0,3,0
29,4,0,2,0,1422,1,1,2,20,6,29,27,-1,0,3,0
34,0,0,1,0,1880,1,0,2,23,8,297,1,-1,0,3,0
28,8,0,1,0,404,1,0,0,18,8,33,2,367,4,1,0
37,1,0,1,0,6,0,0,0,29,4,163,2,-1,0,3,0
26,1,0,0,0,17,1,0,0,15,8,86,2,367,2,0,0
44,9,0,2,0,607,1,0,2,13,8,119,2,-1,0,3,0
33,1,0,1,0,1387,0,0,0,5,3,185,1,-1,0,3,0
26,7,0,2,0,1140,1,0,0,6,3,984,2,-1,0,3,1
30,7,0,1,0,495,1,0,0,21,9,641,1,-1,0,3,1
37,4,0,2,0,2163,0,0,0,25,4,114,1,234,1,0,0
37,6,0,2,0,1286,0,0,1,31,5,37,7,-1,0,3,0
27,10,0,2,0,37,1,0,2,13,8,163,3,-1,0,3,0
31,9,0,1,0,125,0,0,0,22,1,78,2,-1,0,3,0
28,1,0,1,0,2700,0,0,0,3,3,337,4,-1,0,3,0
39,1,0,1,0,82,1,0,2,8,8,147,5,-1,0,3,0
34,9,0,1,0,347,1,0,0,6,3,154,2,197,6,0,0
35,9,0,1,0,1,0,0,2,30,8,66,4,-1,0,3,0
31,7,0,3,0,919,1,0,0,18,8,180,2,-1,0,3,0
26,10,0,1,0,387,0,0,0,6,3,506,1,-1,0,3,0
40,1,0,1,0,1101,1,0,2,16,8,214,1,-1,0,3,0
41,4,0,2,0,195,0,0,2,6,6,341,2,-1,0,3,0
37,4,0,2,0,3452,1,0,0,29,1,8,9,-1,0,3,0
33,1,0,1,0,328,1,0,2,9,8,142,2,-1,0,3,0
32,1,0,1,0,681,0,1,0,13,8,589,1,-1,0,3,0
32,4,0,2,0,2974,1,0,0,20,0,169,1,-1,0,3,0
36,9,0,0,0,2169,1,0,0,18,9,133,2,110,3,1,0
26,4,0,2,0,2786,0,0,0,3,6,300,2,72,1,2,1
31,10,0,2,0,381,1,0,0,9,3,42,2,-1,0,3,0
36,9,0,1,0,5436,1,0,2,20,8,443,1,-1,0,3,0
33,9,0,1,0,3059,0,1,0,6,1,482,2,-1,0,3,1
32,7,0,3,0,6145,1,0,0,14,8,362,1,287,13,0,0
43,4,0,2,0,0,0,0,0,11,1,155,2,-1,0,3,0
30,4,0,2,0,19796,0,0,0,20,9,41,1,-1,0,3,0
37,4,0,2,0,23867,0,0,2,20,8,188,3,-1,0,3,0
26,2,0,2,0,255,1,0,0,15,8,401,1,-1,0,3,0
50,0,0,0,0,181,1,0,0,15,8,119,4,372,3,0,0
35,2,0,1,0,866,1,0,0,19,9,147,1,-1,0,3,0
39,1,0,1,0,-480,1,1,0,2,3,147,2,252,3,1,0
32,4,0,2,0,354,0,0,0,12,1,363,1,104,3,2,0
24,8,0,1,0,1250,0,0,0,25,7,411,2,-1,0,3,1
34,6,0,2,0,366,1,0,0,8,8,348,4,-1,0,3,0
28,0,0,1,0,3,0,0,0,14,8,138,2,-1,0,3,0
32,9,0,1,0,10,1,0,2,8,8,107,1,-1,0,3,0
40,9,0,1,0,572,0,0,0,20,9,67,1,91,2,0,0
24,1,0,1,0,525,1,0,0,16,0,253,1,332,1,0,0
25,9,0,1,0,1847,0,0,0,26,8,137,2,-1,0,3,0
29,4,0,2,0,91,0,0,0,30,0,99,1,274,4,1,0
48,0,0,1,0,3531,1,0,0,20,0,81,2,287,6,0,0
30,6,0,2,0,3137,1,0,0,31,5,368,7,-1,0,3,0
34,9,0,2,1,33,1,1,2,9,8,244,1,-1,0,3,0
44,1,0,1,0,641,0,0,2,15,8,257,1,-1,0,3,0
28,8,0,1,0,231,1,0,0,8,8,55,1,-1,0,3,0
45,4,0,2,0,5769,0,0,0,20,9,59,3,-1,0,3,0
27,0,0,1,0,181,1,0,2,8,8,231,2,-1,0,3,0
27,7,0,1,0,-72,1,0,0,5,8,276,1,309,9,0,0
34,9,0,1,1,-14,0,0,0,14,1,85,2,-1,0,3,0
33,9,0,1,0,3499,1,0,0,11,8,143,3,356,1,1,0
32,4,0,2,0,593,1,0,0,13,8,86,3,-1,0,3,0
42,9,0,1,0,-1,0,0,0,29,4,259,1,-1,0,3,0
22,1,0,1,0,3992,1,1,2,19,8,194,2,-1,0,3,0
31,9,0,1,0,-2,0,0,0,29,1,131,2,-1,0,3,0
31,0,0,1,0,131,1,0,0,15,6,151,1,-1,0,3,1
27,9,0,2,0,1075,0,0,0,2,7,658,1,-1,0,3,1
36,0,0,1,0,319,1,0,0,18,8,120,2,-1,0,3,0
26,0,0,1,0,-326,1,0,2,19,8,128,3,-1,0,3,0
48,1,0,1,0,0,1,0,0,5,8,95,1,-1,0,3,0
30,4,0,2,0,1673,0,0,0,4,1,200,1,-1,0,3,0
26,9,0,1,0,2087,0,0,2,8,8,151,1,-1,0,3,0
42,9,0,2,0,166,0,0,0,12,1,226,4,-1,0,3,0
54,4,0,2,0,1464,1,1,2,26,8,425,4,-1,0,3,0
31,4,0,2,0,30,0,0,0,12,1,348,2,-1,0,3,0
49,9,0,3,0,350,0,0,0,28,4,91,3,-1,0,3,0
51,9,0,1,0,527,1,0,0,30,4,197,1,2,3,1,0
27,0,0,1,0,454,0,1,0,15,5,331,2,-1,0,3,0
33,9,0,1,0,6106,0,0,0,5,3,345,1,-1,0,3,0
32,10,0,2,0,99,0,0,0,28,1,49,35,-1,0,3,0
32,4,0,2,0,8436,1,0,0,17,0,245,1,149,2,0,0
34,4,0,2,0,-2,0,0,0,27,1,57,6,-1,0,3,0
37,1,0,1,0,3876,0,0,2,20,6,8,12,-1,0,3,0
30,6,0,2,0,166,0,0,0,30,5,151,4,-1,0,3,0
29,4,0,2,0,874,1,0,0,16,7,231,1,181,2,2,1
30,1,0,1,0,906,1,1,2,21,8,218,7,-1,0,3,0
39,1,0,0,0,24277,0,0,0,28,1,261,1,-1,0,3,1
30,0,0,1,0,278,1,0,0,15,8,148,1,-1,0,3,0
29,1,0,0,0,-680,1,0,2,9,8,117,2,-1,0,3,0
28,6,0,2,0,222,0,1,0,21,5,125,1,-1,0,3,0
31,7,0,1,0,13,0,1,0,6,3,1019,2,-1,0,3,1
35,9,0,2,0,485,1,0,2,29,8,205,5,-1,0,3,0
26,1,0,1,0,96,1,0,2,12,8,181,2,-1,0,3,0
28,4,0,2,0,204,1,0,2,27,8,247,1,-1,0,3,0
31,7,0,1,0,469,0,1,0,2,3,111,1,-1,0,3,0
31,2,0,2,0,95,0,0,0,25,1,51,5,-1,0,3,0
38,9,0,1,0,103,1,0,0,2,3,159,1,187,3,0,0
29,9,0,1,0,205,1,0,0,17,0,218,1,340,3,0,0
31,9,0,1,0,138,0,0,0,26,8,91,1,285,2,1,1
33,0,0,2,0,475,1,0,0,7,8,1046,1,-1,0,3,1
38,2,0,1,0,185,0,0,0,5,3,360,1,-1,0,3,0
29,10,0,0,0,550,0,0,0,29,4,801,1,-1,0,3,1
48,5,0,1,0,3458,0,0,2,5,6,292,1,-1,0,3,0
32,9,0,2,0,388,1,0,0,22,1,119,2,-1,0,3,0
36,4,0,2,0,181,1,0,0,13,8,159,2,278,4,0,0
41,1,0,3,0,4684,0,0,2,20,6,30,6,-1,0,3,0
32,1,0,1,0,2142,0,0,0,2,3,406,1,-1,0,3,0
33,1,0,1,0,38,1,0,1,12,8,139,4,371,1,1,0
34,9,0,1,0,85,1,0,2,20,8,1182,4,-1,0,3,1
47,3,0,0,0,2785,1,0,0,13,8,570,1,-1,0,3,1
30,1,0,1,0,783,0,1,0,29,4,197,1,-1,0,3,0
32,9,0,2,0,632,0,1,0,6,1,103,2,-1,0,3,0
30,4,0,1,0,3259,1,0,0,23,5,495,1,-1,0,3,0
30,0,0,2,0,732,0,0,0,20,9,179,1,-1,0,3,0
38,4,0,2,0,1704,0,0,0,1,11,222,1,-1,0,3,0
24,9,0,2,0,10,1,0,0,18,8,78,2,367,2,1,0
29,9,0,2,0,1221,1,0,0,21,5,72,2,-1,0,3,0
29,9,0,1,0,534,1,0,0,18,8,382,1,-1,0,3,0
30,8,0,2,0,-679,1,0,2,23,8,372,3,-1,0,3,0
32,0,0,3,0,393,0,0,0,3,3,169,2,-1,0,3,0
29,9,0,2,0,1891,0,0,0,2,5,129,1,-1,0,3,0
49,1,0,1,0,-195,1,0,0,11,5,64,2,-1,0,3,0
41,4,0,2,0,0,0,0,0,31,5,24,4,-1,0,3,0
24,7,0,1,0,638,1,1,0,7,8,792,3,-1,0,3,1
24,9,0,1,0,135,1,1,0,18,8,250,1,-1,0,3,0
30,7,0,2,0,1788,0,0,0,4,1,288,1,181,2,0,1
31,4,0,2,0,35,0,0,0,28,1,27,16,-1,0,3,0
29,9,0,1,0,6911,0,0,2,14,8,323,5,-1,0,3,0
50,4,0,2,0,1300,1,0,2,13,8,379,2,-1,0,3,0
40,1,0,0,0,446,1,0,0,8,0,594,4,331,1,0,0
25,4,0,2,0,219,0,0,0,30,0,458,1,-1,0,3,1
34,9,0,2,1,-1,0,0,0,27,1,787,13,-1,0,3,0
32,4,0,2,0,0,1,0,0,22,5,455,2,-1,0,3,0
28,2,0,2,0,224,1,0,0,18,8,567,2,-1,0,3,0
36,7,0,0,0,38,0,0,2,6,6,308,4,-1,0,3,0
23,8,0,1,0,1809,0,0,0,8,5,414,2,-1,0,3,1
32,4,0,2,0,90,0,0,0,13,1,116,2,-1,0,3,0
26,8,0,1,0,2784,1,0,2,27,8,264,1,-1,0,3,0
39,6,0,2,0,3972,0,0,0,30,5,122,3,-1,0,3,0
33,0,0,1,0,2548,1,0,0,20,9,179,2,-1,0,3,0
33,4,0,1,0,1615,1,0,0,14,8,178,8,174,3,0,0
29,4,0,2,0,437,0,0,0,5,1,504,1,92,1,2,1
36,0,0,2,0,3819,0,0,2,9,6,398,2,-1,0,3,0
35,8,0,1,0,188,1,0,0,5,8,863,1,78,8,2,1
43,1,0,0,0,0,0,0,0,9,5,1242,1,-1,0,3,1
39,1,0,1,0,1170,0,0,2,6,6,383,1,-1,0,3,0
33,7,0,1,0,0,1,0,2,20,8,134,3,-1,0,3,0
28,9,0,1,0,1589,1,0,0,18,8,359,5,-1,0,3,0
32,4,0,2,0,112,1,0,0,5,8,118,1,-1,0,3,0
29,10,0,1,0,12,1,0,0,29,4,298,3,-1,0,3,0
29,7,0,1,0,9,1,0,0,18,8,19,5,-1,0,3,0
48,1,0,1,0,2288,0,0,2,24,6,114,4,-1,0,3,0
29,9,0,2,0,313,0,1,0,8,5,227,2,-1,0,3,0
31,4,0,2,0,9629,0,0,0,7,10,180,2,96,2,0,0
29,9,0,1,0,22008,1,0,2,28,8,139,2,-1,0,3,0
32,4,0,1,0,86,1,0,0,21,9,78,1,-1,0,3,0
31,1,0,1,0,1291,1,0,0,18,5,72,1,-1,0,3,0
34,9,0,2,0,2733,0,0,0,14,5,604,1,-1,0,3,1
43,7,0,3,0,0,0,0,2,5,8,73,1,-1,0,3,0
27,4,0,2,0,1081,0,1,0,30,4,158,3,206,2,1,0
37,1,0,1,0,2390,1,0,0,20,0,20,2,335,12,0,0
29,8,0,1,0,3872,1,0,0,12,8,453,2,-1,0,3,0
34,4,0,2,0,7263,1,0,1,6,0,86,1,-1,0,3,0
28,7,0,1,0,348,1,0,2,21,8,86,2,-1,0,3,0
29,10,0,2,0,0,1,0,0,9,3,102,3,12,3,1,0
25,6,0,3,0,1179,0,0,0,18,3,150,2,185,3,0,0
26,7,0,1,0,397,0,0,0,29,4,268,1,-1,0,3,0
50,7,0,1,0,321,0,0,1,22,1,90,11,-1,0,3,0
27,4,0,2,0,102,0,0,2,26,5,9,1,-1,0,3,0
37,4,0,2,0,337,1,0,2,26,8,777,5,-1,0,3,0
30,9,0,1,0,677,1,0,2,16,8,241,1,-1,0,3,0
40,4,0,2,0,185,0,0,0,29,1,173,4,-1,0,3,0
51,1,0,0,0,55,1,0,0,18,8,351,2,-1,0,3,0
30,4,0,2,0,6825,0,0,0,4,3,217,2,-1,0,3,0
38,4,0,2,0,3646,1,0,0,12,8,1710,2,286,1,1,1
35,4,0,2,0,7218,0,0,0,14,1,224,3,-1,0,3,0
30,1,0,1,1,447,0,0,2,14,8,103,6,-1,0,3,0
30,4,0,2,0,478,0,0,0,12,1,193,3,-1,0,3,0
32,6,0,1,0,4,1,0,2,23,8,233,2,-1,0,3,0
39,9,0,1,0,2910,1,0,2,17,6,157,5,-1,0,3,0
35,0,0,1,0,855,1,0,2,12,8,241,3,-1,0,3,0
36,4,0,2,0,0,1,0,2,27,8,88,2,-1,0,3,0
