age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
46,9,0,1,0,399,1,0,2,9,6,699,2,-1,0,3,0
58,1,0,0,0,1596,1,0,0,12,8,470,2,-1,0,3,0
38,9,0,1,0,59,1,0,2,19,8,18,1,-1,0,3,0
26,1,0,1,0,818,0,0,0,9,5,226,2,-1,0,3,0
35,4,0,2,0,0,0,0,0,25,1,484,4,-1,0,3,0
48,1,0,1,0,904,1,0,2,5,8,128,2,-1,0,3,0
58,2,0,1,0,318,1,0,0,17,9,430,1,-1,0,3,0
37,1,0,1,0,1059,1,0,0,11,5,94,2,-1,0,3,0
50,7,0,1,0,5699,1,0,2,5,8,381,2,-1,0,3,0
51,1,0,1,0,187,1,0,0,6,1,277,3,-1,0,3,0
60,5,0,0,0,3,0,0,2,18,6,227,1,-1,0,3,0
39,1,0,0,0,-100,1,0,2,5,8,680,2,-1,0,3,0
48,9,0,1,0,638,1,0,2,14,8,217,1,-1,0,3,0
34,7,0,1,0,2825,1,0,0,12,8,198,1,-1,0,3,0
46,2,0,1,0,583,1,0,2,20,8,137,2,-1,0,3,0
35,4,0,3,0,2326,1,1,0,16,11,319,1,-1,0,3,1
35,1,0,1,0,1098,1,0,2,26,8,19,17,-1,0,3,0
46,9,0,2,0,157,0,0,0,5,3,120,2,224,1,0,0
58,4,0,2,0,44,1,0,2,15,8,288,2,-1,0,3,0
39,1,0,1,0,0,1,0,0,18,9,420,2,-1,0,3,0
52,9,0,1,0,1423,0,0,1,4,11,384,1,91,1,1,0
54,2,0,2,0,84,0,0,0,29,5,34,2,-1,0,3,0
77,5,0,2,0,7802,0,0,1,1,3,483,2,-1,0,3,1
45,1,0,0,0,676,1,0,2,30,8,156,4,-1,0,3,0
41,3,0,0,0,46,0,0,0,22,1,268,1,-1,0,3,0
52,4,0,0,0,0,1,1,0,17,9,121,1,-1,0,3,0
35,4,0,2,0,489,1,0,0,17,5,109,3,-1,0,3,0
49,4,0,2,0,-190,0,0,2,20,6,11,7,-1,0,3,0
30,4,0,2,0,1185,1,0,0,21,5,881,4,-1,0,3,0
46,3,0,1,0,38,0,0,0,27,8,181,3,183,1,2,1
59,1,0,1,0,786,0,1,0,22,5,44,4,-1,0,3,0
36,9,0,2,0,543,1,0,0,15,0,225,2,-1,0,3,0
44,9,0,1,0,1901,0,0,0,18,9,143,3,104,2,0,0
32,9,0,1,0,1011,0,0,0,28,1,56,10,-1,0,3,0
44,0,0,1,0,10905,0,0,0,19,1,240,2,271,1,1,1
55,1,0,0,0,4103,0,0,0,19,9,291,1,-1,0,3,0
36,7,0,1,0,878,1,0,0,20,0,108,1,-1,0,3,0
36,6,0,2,0,682,1,0,2,20,6,13,10,-1,0,3,0
39,2,0,1,0,0,1,0,2,15,8,171,10,-1,0,3,0
48,3,0,0,0,469,0,0,0,14,1,103,2,-1,0,3,0
25,1,0,0,1,-589,1,0,2,3,6,233,1,-1,0,3,0
45,0,0,1,0,204,1,0,0,3,6,224,2,-1,0,3,1
31,1,0,0,0,1601,0,0,0,7,0,615,1,137,3,0,0
45,1,0,1,0,78,1,0,0,13,8,408,1,-1,0,3,0
55,1,0,3,0,7561,0,0,2,6,6,685,3,-1,0,3,1
40,1,0,1,0,1161,1,1,2,16,8,292,8,-1,0,3,0
56,1,0,0,0,409,1,0,1,7,5,176,6,-1,0,3,0
26,9,0,2,0,8,1,1,2,13,8,262,2,-1,0,3,0
60,5,0,2,0,1766,0,0,0,5,1,344,1,-1,0,3,0
33,9,0,2,0,5641,0,0,0,18,1,168,2,-1,0,3,0
35,1,0,1,0,-100,1,0,1,9,3,13,7,272,9,0,0
37,1,0,1,0,427,1,1,2,9,6,371,3,-1,0,3,0
32,10,0,1,0,93,1,0,2,20,8,203,2,-1,0,3,0
34,10,0,1,0,978,0,0,0,3,6,262,2,71,1,2,1
39,4,0,2,0,177,1,1,2,2,6,243,4,-1,0,3,0
54,1,0,1,0,175,1,0,0,3,3,94,4,271,4,0,0
53,10,0,1,1,-233,1,0,0,11,8,133,3,-1,0,3,0
59,5,0,2,0,3843,0,0,0,11,1,104,4,-1,0,3,0
51,1,0,3,0,0,0,0,2,2,6,61,7,-1,0,3,0
30,0,0,1,0,0,0,0,0,15,10,86,1,140,3,0,0
34,7,0,1,0,0,0,0,0,7,5,160,3,-1,0,3,0
46,7,0,1,0,9,0,0,2,16,8,297,4,-1,0,3,0
45,3,0,0,0,1100,0,0,2,9,6,331,6,-1,0,3,0
49,1,0,0,0,3767,1,0,2,23,8,493,13,-1,0,3,0
46,9,0,2,0,4176,1,0,2,12,6,153,6,-1,0,3,0
49,1,0,3,0,100,1,0,0,11,8,143,2,347,1,0,0
34,7,0,1,0,-694,1,0,2,26,8,62,1,-1,0,3,0
57,4,0,2,0,2261,1,0,2,8,8,1007,1,-1,0,3,0
35,1,0,0,0,914,1,0,2,27,8,374,9,-1,0,3,0
40,4,0,1,0,156,0,0,0,19,9,357,1,-1,0,3,0
46,4,0,2,0,7331,0,0,0,11,11,658,4,95,2,1,1
34,4,0,2,0,362,1,0,2,30,8,38,3,-1,0,3,0
43,9,0,1,0,-932,1,0,0,16,0,567,1,-1,0,3,0
50,4,0,2,0,19447,1,1,0,21,9,166,1,-1,0,3,0
42,2,0,1,0,0,1,1,2,29,8,128,3,-1,0,3,0
32,1,0,0,0,187,0,0,0,9,5,91,1,-1,0,3,0
59,5,0,0,0,1634,1,1,0,5,1,836,1,-1,0,3,1
57,0,0,1,0,169,0,0,0,30,0,319,1,86,1,2,0
32,1,0,1,0,10287,1,0,0,27,8,281,4,188,1,0,1
58,5,0,2,0,324,0,0,2,20,6,13,4,-1,0,3,0
38,0,0,1,0,424,1,0,0,17,0,279,1,-1,0,3,0
55,5,0,0,0,868,0,0,2,19,6,207,1,-1,0,3,0
31,9,0,2,0,1186,0,1,1,31,5,9,16,-1,0,3,0
34,7,0,1,0,-118,1,0,0,12,8,230,1,-1,0,3,0
48,0,0,1,0,44,0,1,0,25,1,98,3,-1,0,3,0
56,1,0,1,0,2561,0,0,2,20,6,13,6,-1,0,3,0
36,1,0,0,0,38,1,1,0,13,8,285,2,335,1,1,0
35,1,0,0,0,828,0,0,2,2,6,468,8,-1,0,3,0
60,5,0,2,0,1336,0,0,2,18,6,324,1,-1,0,3,0
49,9,0,1,0,8973,0,0,0,31,5,9,10,-1,0,3,0
64,5,0,2,0,1644,0,0,1,7,11,569,4,-1,0,3,1
53,1,0,0,0,751,1,0,0,3,3,1528,2,-1,0,3,1
23,3,0,2,0,1226,0,0,0,31,5,350,4,-1,0,3,0
36,1,0,0,0,111,1,0,2,23,8,163,3,-1,0,3,0
53,1,0,1,0,913,1,0,0,23,5,730,1,-1,0,3,0
39,3,0,0,0,4899,0,0,2,20,6,394,2,-1,0,3,0
55,3,0,0,0,0,0,0,0,18,1,984,2,-1,0,3,0
37,4,0,2,0,3770,1,0,0,18,9,106,1,110,4,0,0
45,2,0,0,0,488,1,0,1,28,5,90,11,-1,0,3,0
35,4,0,2,0,3402,0,0,0,14,2,269,1,194,2,0,0
49,0,0,1,0,197,1,0,0,13,0,223,1,182,2,0,1
47,9,0,1,0,179,1,0,0,18,8,55,1,-1,0,3,0
78,5,0,1,0,220,0,0,0,4,1,220,1,-1,0,3,0
41,9,0,1,0,0,0,0,0,11,7,101,1,-1,0,3,0
50,1,0,1,0,724,0,0,0,28,5,139,2,-1,0,3,0
51,9,0,1,0,176,0,0,2,6,6,217,4,-1,0,3,0
42,6,0,1,0,105,0,0,0,27,1,85,4,-1,0,3,0
32,4,0,2,0,859,1,1,0,11,8,195,5,172,11,1,0
75,11,0,2,0,643,0,0,0,15,10,522,2,-1,0,3,0
46,4,0,2,0,466,1,0,0,31,5,109,8,-1,0,3,0
48,4,0,1,0,4415,1,0,0,18,9,271,1,102,6,0,0
33,9,0,1,0,5083,0,0,0,12,0,175,1,-1,0,3,0
35,0,0,1,0,1204,0,0,0,3,11,789,2,-1,0,3,0
44,6,0,2,0,1196,0,0,0,20,1,552,5,-1,0,3,1
40,1,0,0,0,5560,1,0,2,11,6,93,3,-1,0,3,0
42,9,0,1,0,315,1,0,2,6,8,259,2,-1,0,3,0
56,7,0,1,0,1150,0,1,0,17,9,107,1,117,3,0,0
36,6,0,2,0,10,0,0,0,29,1,47,4,-1,0,3,0
45,9,0,1,0,396,1,0,0,17,0,266,4,-1,0,3,0
36,6,0,2,0,506,0,0,0,25,1,47,1,120,1,0,0
36,7,0,0,0,92,1,0,0,5,6,244,7,-1,0,3,1
36,2,0,1,0,13,1,0,0,20,0,98,3,-1,0,3,0
41,4,0,2,0,6563,0,0,0,27,1,136,8,-1,0,3,0
43,4,0,2,0,41630,0,0,0,18,1,68,4,-1,0,3,0
43,9,0,1,0,-496,1,0,2,29,8,100,2,-1,0,3,0
40,1,0,0,0,637,1,0,0,14,8,200,1,-1,0,3,0
51,1,0,0,0,462,1,0,0,29,1,164,2,-1,0,3,0
35,1,0,0,0,162,1,0,2,4,6,60,4,-1,0,3,0
36,2,0,0,0,6317,0,0,2,12,6,478,2,-1,0,3,0
40,0,0,0,0,129,1,0,0,12,8,464,3,-1,0,3,0
47,9,0,2,0,192,1,0,2,26,8,596,1,-1,0,3,0
36,4,0,2,0,481,1,0,0,19,9,112,3,-1,0,3,0
46,7,0,0,0,599,0,0,0,22,1,257,2,-1,0,3,0
43,3,0,0,0,169,0,1,1,24,5,172,5,-1,0,3,0
44,4,0,2,0,870,1,1,0,12,8,118,2,369,1,0,0
49,4,0,1,0,1601,0,0,0,29,5,47,5,-1,0,3,0
53,4,0,2,0,1759,0,0,0,2,3,220,3,-1,0,3,0
53,9,0,2,0,988,0,0,0,20,1,1408,5,-1,0,3,1
36,4,0,3,0,1597,1,0,0,21,9,137,1,-1,0,3,0
58,1,0,0,0,309,0,0,0,19,1,156,2,-1,0,3,0
71,11,0,2,0,353,0,0,0,27,4,208,1,93,2,0,0
42,1,0,0,0,2273,1,0,0,18,9,253,1,112,2,0,0
29,1,0,1,0,339,1,0,0,15,8,63,3,354,2,0,0
35,7,0,1,0,2135,0,0,2,11,6,436,1,-1,0,3,0
30,1,0,1,0,1,0,1,0,9,5,347,1,-1,0,3,0
21,1,0,0,0,-172,1,1,0,15,8,409,1,361,3,0,1
37,1,0,0,0,0,1,0,0,5,8,108,1,349,2,0,0
57,7,0,1,0,162,1,0,2,5,8,174,1,-1,0,3,0
39,1,0,0,0,295,1,0,2,4,6,38,1,-1,0,3,0
31,1,0,0,0,0,1,1,2,12,8,59,4,-1,0,3,0
41,9,0,1,0,2123,0,0,0,8,1,130,2,-1,0,3,0
45,10,0,0,0,180,1,1,2,27,8,62,2,-1,0,3,0
27,1,0,1,0,-330,1,1,0,14,8,88,1,353,2,0,0
60,5,0,0,0,751,1,0,2,15,8,133,1,-1,0,3,0
40,7,0,1,0,71,0,0,2,6,8,79,1,-1,0,3,0
49,1,0,1,0,2015,1,0,0,16,0,449,2,-1,0,3,0
32,9,0,1,0,303,1,0,0,8,0,150,1,267,4,0,1
33,9,0,1,0,2284,1,1,0,7,5,210,2,-1,0,3,0
48,4,0,2,0,0,1,0,0,4,8,85,1,61,5,0,0
57,5,0,0,0,177,0,1,0,21,5,91,4,-1,0,3,0
48,1,0,1,0,558,1,0,1,5,3,708,8,-1,0,3,0
40,0,0,1,0,2,0,0,2,28,8,187,3,-1,0,3,0
43,4,0,2,0,1429,1,0,0,7,8,1030,1,169,3,2,1
37,4,0,2,0,975,1,1,0,21,9,69,9,-1,0,3,0
53,3,0,2,0,554,0,0,0,28,4,48,1,181,5,0,0
45,9,0,1,0,49,0,0,0,29,5,65,2,-1,0,3,0
49,1,0,0,0,1898,0,0,0,21,1,159,1,-1,0,3,0
33,7,0,1,0,312,1,1,0,3,3,7,8,-1,0,3,0
33,1,0,1,0,1834,1,0,0,7,5,117,3,-1,0,3,0
48,1,0,0,0,551,1,1,0,17,0,1064,3,303,5,0,0
53,0,0,1,0,35,1,0,0,8,0,97,1,-1,0,3,0
60,5,0,0,0,415,0,0,2,18,6,49,2,-1,0,3,0
38,7,0,1,0,1005,1,1,2,9,6,152,2,-1,0,3,0
38,3,0,0,0,21,0,0,0,26,1,634,2,-1,0,3,0
54,1,0,0,0,175,0,1,0,8,5,1027,1,-1,0,3,0
45,3,0,2,0,0,0,0,2,9,6,100,1,-1,0,3,0
35,9,0,1,0,0,1,0,0,19,9,644,4,-1,0,3,1
39,0,0,0,0,510,1,0,0,17,0,155,1,-1,0,3,0
53,1,0,1,0,248,1,0,1,11,8,193,2,-1,0,3,0
52,4,0,2,0,967,0,0,0,25,1,472,10,-1,0,3,0
65,5,0,2,0,1153,0,0,0,3,3,224,1,-1,0,3,0
46,0,0,1,0,1252,1,1,0,17,9,59,1,-1,0,3,0
46,2,0,1,0,118,1,0,0,9,5,296,1,-1,0,3,0
59,4,0,2,0,0,0,0,0,19,1,112,2,-1,0,3,0
33,4,0,2,0,149,1,1,0,22,5,153,1,-1,0,3,0
39,9,0,1,0,0,1,0,0,23,10,622,1,184,1,2,0
56,5,0,1,0,255,0,0,0,7,1,481,1,-1,0,3,0
51,0,0,1,0,423,1,1,0,14,4,236,1,90,1,0,0
39,1,0,0,0,481,0,0,0,13,8,197,3,357,1,1,0
44,1,0,0,0,10,1,0,0,17,5,196,1,-1,0,3,0
47,0,0,1,0,2601,0,0,0,24,11,261,1,-1,0,3,1
36,9,0,1,0,3832,1,0,0,11,5,393,1,-1,0,3,0
35,1,0,1,0,5304,1,0,0,20,9,340,1,183,2,0,0
39,1,0,1,0,5222,1,0,2,28,8,102,1,-1,0,3,0
45,4,0,2,0,876,0,0,2,16,8,178,1,-1,0,3,0
46,1,0,0,0,185,0,0,0,25,1,226,10,-1,0,3,0
64,5,0,0,0,440,0,0,0,6,3,495,1,-1,0,3,1
47,9,0,2,0,-512,1,1,2,27,8,220,2,-1,0,3,0
47,4,0,1,0,-521,1,0,0,3,0,148,2,-1,0,3,0
40,1,0,1,0,876,0,0,2,16,6,208,1,-1,0,3,0
39,9,0,1,0,958,1,0,0,9,0,141,5,142,4,0,0
51,0,0,3,0,-1137,1,1,1,11,8,567,3,325,1,0,0
34,1,0,0,0,6718,0,0,0,13,4,278,4,97,1,1,0
45,1,0,0,0,1670,0,1,0,24,5,171,1,-1,0,3,0
31,1,0,1,0,326,0,1,0,29,4,124,1,-1,0,3,0
33,4,0,2,0,377,1,0,2,5,8,217,1,-1,0,3,0
28,1,0,0,0,286,1,0,2,13,8,237,1,-1,0,3,0
36,1,0,0,0,856,1,0,0,31,5,39,10,-1,0,3,0
40,4,0,2,0,3352,1,0,0,19,9,639,2,27,1,2,1
42,1,0,0,0,2273,1,0,0,29,5,98,2,-1,0,3,0
57,1,0,0,0,0,0,0,0,12,1,120,3,-1,0,3,0
47,0,0,1,0,290,1,0,0,22,5,1352,2,-1,0,3,1
51,1,0,1,0,700,0,0,0,8,1,237,4,-1,0,3,0
37,4,0,2,0,393,1,0,0,14,8,567,3,275,4,0,1
56,5,0,3,0,230,0,0,0,8,6,58,2,-1,0,3,0
42,4,0,2,0,0,1,0,0,18,5,177,5,-1,0,3,0
33,4,0,0,0,91,0,1,0,25,5,113,3,-1,0,3,0
49,1,0,0,0,11317,1,0,2,14,8,208,1,-1,0,3,0
51,5,0,1,0,0,1,0,0,11,10,146,4,-1,0,3,0
73,4,0,1,0,683,0,0,1,11,1,181,1,-1,0,3,0
38,4,0,2,0,-70,1,0,0,30,4,140,1,2,3,1,0
51,1,0,2,0,7816,1,0,2,12,8,76,2,-1,0,3,0
49,0,0,1,0,2062,0,0,2,30,6,132,4,-1,0,3,0
44,4,0,2,0,764,0,1,0,15,5,97,5,-1,0,3,0
35,1,0,0,0,623,1,0,0,6,8,97,2,-1,0,3,0
32,0,0,1,0,1539,1,1,0,23,5,218,2,-1,0,3,0
36,0,0,1,0,304,1,0,0,2,3,249,3,-1,0,3,0
45,2,0,2,0,0,0,0,0,19,9,416,2,-1,0,3,0
36,6,0,0,0,90,1,0,2,8,8,403,2,-1,0,3,0
30,1,0,0,0,1127,1,0,2,29,8,13,1,-1,0,3,0
45,9,0,1,0,89,1,0,2,15,8,175,2,-1,0,3,0
39,9,0,1,0,214,1,0,2,27,8,386,11,-1,0,3,0
36,1,0,0,0,8135,1,0,2,20,8,522,1,-1,0,3,0
23,7,0,0,0,523,1,1,2,19,8,249,2,-1,0,3,0
49,4,0,1,0,466,0,0,0,2,3,21,3,-1,0,3,0
54,4,0,3,0,831,1,1,1,2,5,139,1,125,2,1,0
31,6,0,2,0,0,1,0,0,22,5,392,2,-1,0,3,0
31,9,0,2,0,162,1,0,0,24,5,141,11,-1,0,3,0
30,1,0,0,0,554,1,0,2,27,8,89,5,-1,0,3,0
30,9,0,1,0,0,1,0,2,23,8,541,2,-1,0,3,0
29,9,0,1,0,273,0,0,0,4,3,2775,2,-1,0,3,1
57,5,0,0,0,1466,0,0,2,20,6,326,1,-1,0,3,0
38,4,0,2,0,1101,1,0,0,9,7,78,2,120,1,0,0
51,1,0,1,0,0,0,0,1,30,5,145,4,-1,0,3,0
48,1,0,1,0,5078,1,0,1,8,8,139,1,-1,0,3,0
49,4,0,1,0,48,0,0,0,6,3,526,4,-1,0,3,0
35,0,0,1,0,348,1,1,0,15,5,323,3,-1,0,3,0
71,9,0,1,0,3020,0,0,1,30,5,304,1,270,3,0,1
42,4,0,2,0,1220,1,0,1,28,5,155,2,-1,0,3,0
30,1,0,0,0,714,1,0,0,15,8,199,1,-1,0,3,0
46,1,0,1,0,1287,0,0,0,23,5,229,1,-1,0,3,0
36,10,0,2,0,7222,1,0,0,4,8,104,1,181,5,0,0
58,1,0,0,0,3108,0,1,0,21,9,53,1,-1,0,3,0
32,9,0,2,0,4089,0,0,0,26,8,114,7,287,3,0,0
33,10,0,1,1,-108,1,1,0,19,9,286,3,-1,0,3,0
30,7,0,1,0,2261,1,1,0,8,5,250,2,-1,0,3,0
36,4,0,2,0,0,0,1,0,4,1,89,1,-1,0,3,0
70,4,0,2,0,5563,0,0,0,6,3,146,1,-1,0,3,0
49,10,0,0,0,126,1,0,0,19,9,184,2,-1,0,3,0
55,5,0,1,0,6690,0,0,0,30,0,534,1,-1,0,3,0
40,1,0,1,0,750,1,1,0,16,0,340,1,281,1,0,0
40,9,0,1,0,203,1,0,0,24,5,328,1,-1,0,3,0
46,9,0,1,0,0,0,0,0,19,9,54,1,-1,0,3,0
59,10,0,0,0,19102,0,0,0,5,3,462,1,-1,0,3,0
37,4,0,2,0,5065,0,0,0,27,1,23,19,-1,0,3,0
58,5,0,1,0,3382,0,1,0,28,8,294,2,309,2,0,0
50,0,0,1,0,-1415,0,0,0,19,1,358,2,-1,0,3,0
47,9,0,3,0,-598,1,0,2,28,8,239,4,-1,0,3,0
49,2,0,2,0,893,0,0,0,20,9,74,1,-1,0,3,0
40,1,0,0,1,-509,1,0,2,23,8,298,1,-1,0,3,0
54,9,0,0,0,3067,1,0,1,29,5,222,3,-1,0,3,0
33,4,0,2,0,22867,1,0,0,10,9,266,2,92,3,0,1
33,1,0,3,0,695,1,1,0,21,9,148,1,-1,0,3,0
56,3,0,0,0,2666,1,1,0,29,4,94,2,-1,0,3,0
47,3,0,1,0,1152,0,0,1,7,5,260,13,-1,0,3,0
32,4,0,2,0,0,0,0,0,26,1,104,9,-1,0,3,0
37,4,0,2,0,31,0,0,0,22,1,72,2,-1,0,3,0
39,4,0,2,0,13021,0,0,0,5,1,425,2,-1,0,3,0
38,4,0,2,0,655,0,0,0,3,3,389,3,-1,0,3,0
39,0,0,1,0,201,1,0,0,13,0,263,3,-1,0,3,0
35,1,0,1,0,137,0,1,2,4,10,5,1,808,12,0,0
38,10,0,2,0,2012,0,0,0,7,0,355,3,-1,0,3,0
41,0,0,1,0,158,1,0,0,24,7,115,2,-1,0,3,0
35,9,0,1,0,1546,1,0,0,13,8,156,1,174,4,0,0
39,1,0,0,0,541,1,0,0,2,3,361,2,258,1,1,0
35,9,0,1,0,55,1,0,2,9,8,79,4,-1,0,3,0
33,1,0,1,0,842,0,0,0,29,1,111,4,-1,0,3,0
47,4,0,3,0,12245,0,0,0,7,5,1103,3,-1,0,3,0
49,7,0,1,0,1345,1,0,0,20,0,254,1,-1,0,3,0
53,5,0,0,0,17,0,1,2,6,6,104,2,-1,0,3,0
35,1,0,1,0,0,1,1,0,13,8,291,8,293,1,0,0
33,2,0,0,0,165,1,0,2,23,8,218,1,-1,0,3,0
46,7,0,1,0,0,1,0,0,22,6,154,1,124,1,1,0
53,3,0,0,0,362,0,0,0,28,5,1169,2,-1,0,3,1
42,7,0,1,0,2219,1,0,0,31,5,548,2,-1,0,3,0
30,1,0,1,0,2,1,1,0,17,0,291,2,326,1,0,0
50,9,0,1,0,315,0,0,0,8,1,363,10,-1,0,3,0
32,7,0,1,0,401,1,0,2,15,8,294,2,-1,0,3,0
30,0,0,2,0,631,0,0,0,13,1,293,3,-1,0,3,0
56,9,0,2,1,-736,0,0,0,31,5,258,8,-1,0,3,0
51,7,0,3,0,7175,0,0,0,28,1,98,14,-1,0,3,0
54,1,0,3,0,-361,1,0,2,26,8,227,1,-1,0,3,0
45,9,0,1,0,2776,1,0,0,27,5,287,2,181,1,2,1
47,10,0,2,0,1725,1,1,0,30,10,183,2,-1,0,3,0
40,1,0,0,0,676,0,0,2,9,6,74,1,-1,0,3,0
49,1,0,0,0,183,1,1,0,6,3,257,2,-1,0,3,0
59,2,0,2,0,712,1,0,2,11,6,109,1,-1,0,3,0
50,9,0,1,0,3370,0,0,0,2,6,160,2,-1,0,3,1
50,1,0,3,0,0,0,0,2,11,6,249,1,-1,0,3,0
42,1,0,0,0,1401,1,0,2,5,6,627,1,-1,0,3,0
59,1,0,1,0,169,1,0,2,16,8,181,3,-1,0,3,0
51,0,0,1,0,52,1,1,1,23,5,36,15,-1,0,3,0
40,9,0,1,0,4441,1,0,0,20,9,153,2,183,2,0,0
41,2,0,2,0,70,0,0,2,31,8,14,1,557,1,0,0
32,9,0,2,0,587,0,0,0,20,1,212,4,-1,0,3,0
29,0,0,1,0,494,1,0,2,26,8,341,2,-1,0,3,0
44,4,0,1,0,27,1,0,2,29,8,158,1,-1,0,3,0
51,9,0,1,0,220,1,0,2,7,8,421,2,-1,0,3,0
26,1,0,0,0,3529,1,0,2,28,8,100,2,-1,0,3,0
48,1,0,0,0,556,1,0,1,12,8,22,1,-1,0,3,0
32,1,0,1,0,476,1,0,0,23,5,956,9,-1,0,3,1
34,0,0,1,0,353,0,1,0,18,9,126,3,-1,0,3,0
54,1,0,1,0,537,0,0,0,4,1,226,1,-1,0,3,0
31,4,0,2,0,59,1,0,2,8,8,314,3,-1,0,3,0
40,1,0,0,0,4608,1,0,1,19,9,111,2,156,1,0,0
59,1,0,1,0,135,1,0,0,6,0,197,1,-1,0,3,0
38,7,0,1,0,7208,1,0,0,13,8,66,1,-1,0,3,0
35,9,0,1,0,251,1,1,2,1,5,128,3,-1,0,3,0
55,11,0,2,0,0,0,0,2,16,8,409,3,-1,0,3,0
46,9,0,1,0,0,0,0,0,6,1,132,2,-1,0,3,0
60,4,0,2,0,2222,1,0,0,11,5,1120,2,-1,0,3,1
34,4,0,1,0,724,1,0,0,25,8,305,1,-1,0,3,0
30,1,0,1,0,364,1,1,0,4,3,331,1,-1,0,3,0
41,7,0,1,0,2085,1,0,2,26,8,125,4,-1,0,3,0
44,3,0,0,0,1037,1,0,0,21,5,319,1,-1,0,3,0
39,0,0,1,0,145,1,1,0,13,8,337,3,330,6,1,0
30,9,0,1,0,3875,1,0,0,7,8,131,1,338,2,1,0
47,0,0,1,0,3676,0,0,0,18,10,567,1,95,3,2,1
50,4,0,2,0,1477,1,0,0,18,9,283,2,-1,0,3,0
35,6,0,0,0,712,1,0,0,15,8,192,1,347,3,0,0
39,1,0,1,0,661,1,0,2,12,8,162,4,-1,0,3,0
57,3,0,2,0,2326,0,0,0,17,0,378,1,-1,0,3,1
43,6,0,0,0,66,1,0,2,7,8,175,5,-1,0,3,0
32,1,0,1,1,98,0,1,2,23,8,174,1,-1,0,3,0
28,0,0,1,0,252,1,0,2,9,8,448,1,-1,0,3,0
42,4,0,2,0,1336,1,1,0,22,5,65,1,-1,0,3,0
49,1,0,0,0,361,1,0,2,16,6,513,2,-1,0,3,1
36,0,0,2,0,828,1,0,2,29,8,116,1,-1,0,3,0
40,0,0,1,0,0,0,0,0,16,5,29,8,-1,0,3,0
35,1,0,0,0,298,1,0,0,13,8,135,2,370,2,0,0
66,3,0,0,0,1230,0,0,0,16,6,288,6,181,3,2,1
43,4,0,2,1,0,0,0,0,27,1,25,19,-1,0,3,0
29,7,0,1,0,399,0,0,0,18,2,454,6,199,1,0,0
51,3,0,0,0,618,1,1,0,30,0,277,1,85,1,0,0
44,7,0,1,0,-22,1,0,2,15,8,37,1,-1,0,3,0
45,2,0,2,0,20138,1,0,0,20,9,871,5,-1,0,3,1
31,9,0,1,0,-305,0,1,0,20,1,83,3,-1,0,3,0
42,5,0,0,0,0,1,0,2,8,8,186,2,-1,0,3,0
60,9,0,1,0,851,0,1,0,18,5,112,2,-1,0,3,0
43,1,0,1,0,4309,1,0,2,2,6,43,15,-1,0,3,0
40,0,0,1,0,3234,0,0,2,6,6,82,1,-1,0,3,0
47,1,0,0,0,6439,1,0,2,14,8,326,3,-1,0,3,0
43,4,0,2,0,144,1,0,2,7,8,131,3,-1,0,3,0
60,5,0,0,0,8025,0,0,0,28,4,194,1,-1,0,3,0
49,1,0,0,0,2316,0,0,1,7,1,35,4,-1,0,3,0
32,1,0,1,0,0,1,0,0,19,9,188,2,-1,0,3,0
30,4,0,2,0,1390,0,0,0,20,1,552,4,-1,0,3,0
44,9,0,1,0,310,1,0,0,6,3,200,1,253,1,0,0
39,0,0,1,0,46,0,0,2,3,6,187,2,-1,0,3,0
36,7,0,1,0,0,1,0,0,6,8,456,3,-1,0,3,0
35,1,0,1,0,2688,1,0,2,20,8,281,1,-1,0,3,0
59,5,0,0,0,1390,0,1,0,6,1,148,2,-1,0,3,0
48,1,0,0,0,214,1,1,0,18,9,246,1,162,1,0,0
35,9,0,1,0,1364,1,1,0,20,0,25,2,-1,0,3,0
41,1,0,1,0,1362,1,0,0,18,9,25,1,-1,0,3,0
60,4,0,2,0,73,0,0,1,8,1,243,2,-1,0,3,1
54,1,0,1,1,381,1,1,1,16,5,198,1,-1,0,3,0
36,10,0,1,0,608,1,0,0,2,3,114,1,263,3,1,0
35,9,0,2,0,-269,1,1,0,14,8,344,4,-1,0,3,0
55,4,0,2,0,223,0,0,0,8,1,273,5,-1,0,3,0
30,1,0,1,0,9,1,0,2,20,8,184,1,-1,0,3,0
59,5,0,1,0,9976,1,0,2,29,8,57,2,-1,0,3,0
39,1,0,0,0,-50,1,0,0,15,8,100,1,-1,0,3,0
31,9,0,2,0,3382,0,0,0,30,0,739,1,-1,0,3,1
51,9,0,2,0,1347,1,1,0,10,3,160,1,243,1,0,1
33,0,0,1,0,177,1,0,0,11,8,100,1,-1,0,3,0
49,9,0,2,0,2568,1,0,0,10,5,192,1,-1,0,3,0
46,1,0,1,0,5,0,0,0,18,1,71,3,-1,0,3,0
49,1,0,0,0,287,1,0,2,29,8,155,2,-1,0,3,0
36,9,0,1,0,4613,0,0,0,2,0,320,1,134,2,0,0
42,9,0,1,0,-813,1,0,2,18,6,36,4,-1,0,3,0
43,4,0,2,0,2767,1,0,2,15,8,317,7,-1,0,3,0
45,1,0,1,0,530,0,1,2,17,6,705,1,-1,0,3,0
34,1,0,0,0,151,1,0,0,17,5,546,6,-1,0,3,0
42,1,0,1,0,505,1,0,0,15,8,117,1,-1,0,3,0
