age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
47,10,0,2,0,780,0,0,2,20,6,447,2,-1,0,3,0
59,4,0,2,0,1611,1,0,2,4,6,107,2,-1,0,3,0
56,4,0,2,0,0,0,0,2,6,6,463,4,-1,0,3,0
57,9,0,1,0,1168,0,0,2,20,6,74,5,-1,0,3,0
54,5,0,0,0,477,1,0,2,19,8,335,4,-1,0,3,0
32,9,0,1,0,273,1,0,2,4,6,204,1,-1,0,3,0
59,3,0,0,1,0,0,1,0,25,5,1368,2,-1,0,3,0
38,9,0,2,0,1425,1,0,0,15,5,347,4,-1,0,3,0
35,2,0,1,0,-69,1,0,2,5,8,300,1,-1,0,3,0
42,0,0,1,0,-551,1,1,2,26,8,147,6,-1,0,3,0
48,10,0,1,0,201,0,0,0,11,1,140,1,-1,0,3,1
60,5,0,2,0,381,1,0,0,17,0,208,2,344,4,0,0
36,9,0,1,0,1451,1,0,0,23,5,192,4,93,17,1,1
56,10,0,0,0,438,0,0,2,20,6,139,2,-1,0,3,0
46,7,0,1,0,864,1,0,0,18,9,105,5,188,2,0,0
35,4,0,2,0,3751,1,0,0,18,1,210,2,124,2,0,0
53,0,0,1,0,-394,1,0,2,15,8,599,2,-1,0,3,0
56,2,0,2,0,151,1,0,0,7,8,16,5,171,1,1,0
33,9,0,1,0,0,0,0,0,21,1,224,8,-1,0,3,0
39,1,0,1,0,160,1,0,2,30,8,151,2,-1,0,3,0
30,0,0,1,0,55,1,0,0,13,8,177,4,-1,0,3,0
60,1,0,0,0,3427,0,0,0,7,5,169,1,-1,0,3,0
37,4,0,1,0,1655,1,0,0,12,8,178,1,175,2,0,0
46,0,0,1,0,2087,0,0,0,1,6,111,1,119,4,1,0
46,0,0,1,0,778,1,0,0,20,9,106,3,-1,0,3,0
53,4,0,1,0,1355,0,1,0,4,3,447,2,196,8,1,0
45,0,0,1,0,-176,0,1,0,7,5,574,1,-1,0,3,1
64,5,0,0,0,1840,0,0,0,25,9,237,1,85,4,1,0
48,6,0,2,0,41,1,0,0,16,5,198,2,-1,0,3,0
45,9,0,1,0,29,0,0,2,12,6,385,1,-1,0,3,0
37,4,0,1,0,16,1,0,2,30,8,638,1,-1,0,3,1
38,0,0,1,0,74,1,0,0,23,5,279,3,-1,0,3,0
38,9,0,1,0,531,0,0,0,29,4,214,3,226,7,0,0
36,0,0,1,0,48,0,0,0,11,5,147,10,-1,0,3,0
41,4,0,2,0,647,1,0,2,16,8,270,1,-1,0,3,0
35,4,0,3,0,1043,1,1,0,18,8,230,1,-1,0,3,0
43,7,0,1,0,130,1,0,2,8,8,193,1,-1,0,3,0
32,9,0,1,0,0,0,0,0,19,1,103,4,-1,0,3,0
48,4,0,2,0,1401,1,0,2,20,6,72,3,-1,0,3,0
54,1,0,0,0,190,1,0,2,15,8,196,2,-1,0,3,0
36,0,0,1,0,307,1,0,2,13,8,121,2,-1,0,3,0
37,7,0,1,0,532,1,0,2,11,6,199,1,-1,0,3,0
40,2,0,2,0,1225,1,0,0,11,5,919,2,-1,0,3,0
30,0,0,1,0,83,1,1,0,18,9,118,2,196,1,0,0
34,0,0,1,0,-75,0,0,0,3,3,151,1,-1,0,3,0
46,6,0,2,0,926,1,0,0,1,0,463,1,133,3,0,0
57,5,0,0,1,0,0,1,0,24,5,125,2,-1,0,3,0
31,4,0,2,0,106,1,0,0,5,3,67,2,202,1,0,0
39,7,0,1,0,293,1,1,1,28,5,148,2,-1,0,3,0
56,3,0,1,0,256,0,0,0,19,1,220,5,117,2,1,0
27,0,0,1,0,2,0,1,2,3,5,472,1,-1,0,3,0
48,7,0,1,0,-203,1,0,0,18,8,156,5,297,1,1,0
52,4,0,2,0,590,0,0,2,6,6,354,5,-1,0,3,0
49,2,0,3,1,-701,1,0,0,30,5,988,2,-1,0,3,1
55,2,0,2,0,1730,0,0,0,17,9,89,2,118,3,0,0
42,1,0,0,0,28,1,0,2,5,8,126,3,-1,0,3,0
28,0,0,1,0,451,1,0,0,13,8,302,1,301,1,2,1
31,4,0,2,0,294,1,0,0,17,5,536,5,-1,0,3,1
39,9,0,1,0,8,0,0,0,29,1,1028,2,-1,0,3,0
30,0,0,1,0,78,1,0,0,24,5,132,1,-1,0,3,0
60,3,0,1,0,2063,0,0,0,21,1,54,5,86,3,0,0
57,3,0,0,0,7451,0,0,2,18,6,43,4,-1,0,3,0
48,9,0,1,0,145,1,0,0,13,1,106,5,-1,0,3,0
34,9,0,1,0,7,1,1,0,21,9,94,2,199,1,0,0
57,9,0,1,0,3105,1,0,2,14,8,173,11,-1,0,3,0
52,7,0,1,0,0,0,0,0,31,5,530,3,-1,0,3,0
46,3,0,0,0,148,0,0,2,19,6,166,1,-1,0,3,0
55,9,0,1,1,4,0,0,0,28,4,1048,1,-1,0,3,1
57,7,0,1,0,-752,1,0,2,28,8,102,1,-1,0,3,0
30,6,0,1,0,92,1,0,2,17,6,78,10,-1,0,3,0
51,1,0,3,0,0,0,1,2,3,5,167,11,-1,0,3,0
51,3,0,2,0,1613,0,0,0,4,1,870,1,-1,0,3,1
46,4,0,1,0,177,0,0,0,20,1,84,2,-1,0,3,0
39,7,0,3,0,434,1,0,1,24,5,553,6,-1,0,3,0
57,4,0,2,0,160,0,0,0,13,1,303,2,-1,0,3,0
48,1,0,1,0,4597,1,0,0,10,5,285,1,-1,0,3,0
46,1,0,0,0,452,1,0,2,9,8,113,4,-1,0,3,0
37,1,0,1,0,638,1,0,0,8,8,326,1,326,2,2,0
78,5,0,1,0,3219,0,0,0,24,3,151,1,-1,0,3,1
39,0,0,1,0,2610,0,0,2,6,6,67,5,-1,0,3,0
42,3,0,2,0,364,0,0,0,18,9,52,1,-1,0,3,0
39,0,0,1,0,2679,1,1,2,23,8,811,1,-1,0,3,0
45,0,0,1,0,8032,0,0,0,20,9,73,1,-1,0,3,0
41,7,0,1,0,0,0,0,0,14,5,93,3,-1,0,3,0
41,0,0,1,0,8,0,0,0,5,3,92,1,-1,0,3,0
36,7,0,1,0,-194,0,0,0,25,5,83,2,-1,0,3,0
40,6,0,2,0,4647,1,0,1,8,8,330,2,-1,0,3,0
53,0,0,1,0,1151,1,0,2,5,8,412,1,-1,0,3,0
59,4,0,2,0,0,0,0,2,17,6,437,2,-1,0,3,0
48,2,0,2,0,275,0,1,2,5,6,34,1,-1,0,3,0
42,9,0,1,0,-78,1,1,0,29,5,10,23,-1,0,3,0
33,4,0,2,0,433,0,0,0,21,1,575,4,-1,0,3,0
46,9,0,2,0,0,1,0,0,11,1,249,5,-1,0,3,0
37,1,0,1,1,-689,0,0,2,18,6,15,1,-1,0,3,0
37,7,0,1,0,241,1,0,0,14,8,189,1,371,1,0,0
33,1,0,1,0,60,0,0,2,6,8,190,3,-1,0,3,0
37,0,0,1,0,295,1,1,0,11,8,202,3,265,2,0,0
35,0,0,2,0,1555,1,0,2,9,8,26,2,-1,0,3,0
57,1,0,1,0,1795,1,0,2,19,6,818,1,-1,0,3,0
39,1,0,1,0,0,1,0,0,11,8,275,2,307,1,1,0
43,7,0,1,0,5571,0,0,2,9,6,149,1,-1,0,3,0
35,9,0,1,0,48,1,0,0,17,0,73,1,-1,0,3,0
43,5,0,0,0,5805,0,0,0,13,1,111,5,-1,0,3,0
60,5,0,1,0,545,1,0,2,6,8,1030,1,-1,0,3,1
56,4,0,1,0,278,1,0,2,17,6,269,1,-1,0,3,0
31,7,0,1,0,-274,1,0,2,26,8,283,1,-1,0,3,0
55,4,0,2,0,2383,0,0,0,5,1,1019,2,63,2,2,1
32,7,0,1,0,454,1,0,0,18,5,978,1,-1,0,3,1
44,4,0,2,0,71,1,0,0,7,1,142,2,-1,0,3,0
36,1,0,0,0,715,0,1,0,28,5,128,4,-1,0,3,0
33,1,0,1,0,474,0,0,0,22,5,400,2,-1,0,3,0
49,4,0,2,1,0,1,0,2,12,8,345,2,-1,0,3,0
40,7,0,1,0,-81,0,1,0,23,5,186,1,-1,0,3,0
39,0,0,1,0,-141,1,0,2,13,8,148,1,-1,0,3,0
56,7,0,1,0,476,0,0,0,11,1,67,7,-1,0,3,0
55,3,0,3,0,3068,0,0,0,7,5,44,3,-1,0,3,0
36,9,0,1,0,19,1,1,2,26,8,109,1,-1,0,3,0
40,4,0,2,0,1315,1,0,0,9,0,466,2,141,5,0,0
54,4,0,2,0,1037,0,0,0,12,1,612,4,-1,0,3,0
38,1,0,1,0,0,1,0,0,11,8,580,1,173,1,0,0
32,9,0,1,0,75,0,0,2,16,8,129,1,-1,0,3,0
44,0,0,1,0,21,1,0,0,13,0,681,3,-1,0,3,0
53,4,0,2,0,26306,1,0,0,19,9,67,3,-1,0,3,0
56,1,0,1,0,75,1,0,2,12,8,136,2,-1,0,3,0
37,9,0,1,0,23,0,0,0,20,1,289,2,-1,0,3,0
50,9,0,1,0,636,1,0,0,6,8,127,2,254,23,1,0
51,10,0,2,0,0,0,0,0,31,5,574,2,-1,0,3,1
44,9,0,1,0,-865,1,0,0,20,0,334,1,-1,0,3,0
31,4,0,2,0,254,0,0,0,18,1,1576,8,-1,0,3,1
50,0,0,1,0,175,0,0,0,22,5,112,3,-1,0,3,0
51,1,0,0,0,155,1,1,0,9,0,220,1,142,1,0,0
43,4,0,2,0,-132,1,1,0,7,5,532,2,-1,0,3,0
60,5,0,2,0,129,0,0,0,17,5,490,7,-1,0,3,0
39,4,0,2,0,5988,1,1,0,6,1,225,2,-1,0,3,0
32,4,0,2,0,-634,1,1,2,27,8,275,1,-1,0,3,0
53,6,0,2,0,513,1,0,0,5,8,17,3,-1,0,3,0
51,0,0,1,0,2195,1,0,2,13,8,59,1,-1,0,3,0
56,4,0,0,0,26,1,0,0,13,8,194,4,359,2,1,0
54,4,0,0,0,210,0,0,0,18,9,178,1,-1,0,3,0
34,7,0,1,0,89,1,0,0,15,8,1871,4,-1,0,3,1
44,1,0,0,0,-97,1,1,0,15,8,197,3,288,4,0,0
58,5,0,1,0,219,0,0,2,5,6,133,1,-1,0,3,0
53,5,0,1,0,451,0,1,0,11,1,277,5,-1,0,3,0
59,4,0,2,0,258,1,0,1,29,10,266,1,-1,0,3,1
43,9,0,1,0,1326,0,0,0,26,1,93,2,-1,0,3,0
48,4,0,2,0,2263,0,0,0,29,5,874,2,-1,0,3,1
51,4,0,2,0,0,0,0,0,13,1,60,2,-1,0,3,0
35,4,0,2,0,1723,1,0,0,25,5,862,1,-1,0,3,1
43,1,0,1,0,898,1,0,0,11,8,405,1,174,3,0,0
39,7,0,0,0,471,1,0,2,6,8,161,2,-1,0,3,0
36,0,0,1,0,11,0,0,0,19,1,97,2,-1,0,3,0
52,0,0,1,0,363,1,0,0,21,1,168,1,462,1,2,1
60,5,0,2,0,2131,0,0,0,10,5,421,6,-1,0,3,0
36,4,0,2,0,563,0,0,2,20,6,10,4,-1,0,3,0
41,9,0,2,0,533,1,0,0,14,5,257,4,-1,0,3,0
59,0,0,1,0,174,1,0,2,16,8,204,1,-1,0,3,0
38,1,0,0,0,-258,1,0,0,14,8,134,2,370,4,1,0
52,9,0,1,0,643,1,0,0,4,3,270,1,-1,0,3,0
47,4,0,2,0,697,1,0,0,30,4,139,1,-1,0,3,0
35,9,0,1,0,56,0,0,0,29,1,24,12,-1,0,3,0
30,7,0,1,0,78,1,0,0,20,9,147,2,-1,0,3,0
46,7,0,1,0,4329,0,0,0,21,9,534,2,-1,0,3,1
58,5,0,0,0,2538,1,0,0,31,5,307,6,-1,0,3,0
59,1,0,0,0,55,0,0,0,7,5,13,20,-1,0,3,0
49,9,0,1,0,2677,1,1,0,31,5,67,3,-1,0,3,0
51,9,0,1,0,0,0,0,0,11,1,177,2,-1,0,3,0
38,7,0,1,0,53,0,0,0,8,10,78,1,58,1,1,0
39,9,0,1,0,385,0,0,0,25,8,644,1,-1,0,3,0
57,9,0,1,0,910,1,0,2,3,6,183,2,-1,0,3,0
46,9,0,1,0,256,0,0,0,11,1,105,2,-1,0,3,0
64,5,0,0,0,109,0,0,0,23,6,706,1,225,2,2,1
51,0,0,1,0,-338,1,0,0,29,5,97,2,-1,0,3,0
46,4,0,1,0,145,1,0,0,20,0,113,2,270,5,0,0
43,2,0,2,0,626,1,0,0,28,4,72,1,167,2,0,0
58,1,0,3,0,55,1,0,0,31,5,119,8,-1,0,3,0
41,4,0,1,0,71,1,0,2,26,8,60,3,-1,0,3,0
71,5,0,1,0,0,0,0,0,26,3,771,1,171,1,2,1
50,0,0,1,0,237,0,1,1,5,9,169,1,-1,0,3,1
53,7,0,1,1,0,0,1,2,3,5,172,10,-1,0,3,0
47,0,0,2,0,846,1,0,0,13,8,85,2,370,2,0,0
54,9,0,1,0,-291,0,0,0,19,1,99,2,-1,0,3,0
47,1,0,0,0,126,1,0,2,3,6,2456,2,-1,0,3,1
46,4,0,1,0,361,1,0,2,19,8,86,7,-1,0,3,0
31,1,0,1,0,-209,1,0,0,8,8,154,3,367,2,0,0
45,2,0,2,0,1273,1,1,2,11,6,197,3,-1,0,3,0
35,1,0,2,0,3547,1,0,0,19,9,289,1,-1,0,3,0
40,7,0,1,0,5766,1,1,0,17,9,68,2,173,1,0,0
42,9,0,1,0,1533,0,1,0,5,1,86,1,-1,0,3,0
46,4,0,2,0,-49,1,0,2,20,6,10,23,-1,0,3,0
49,10,0,1,0,-214,1,0,0,23,5,73,1,-1,0,3,0
57,9,0,2,0,0,1,0,0,31,5,24,16,-1,0,3,0
47,4,0,3,0,184,1,0,0,10,5,144,1,-1,0,3,0
29,0,0,1,0,0,0,0,2,9,8,393,1,-1,0,3,0
52,3,0,0,0,3899,0,0,2,9,6,49,1,-1,0,3,0
29,0,0,1,0,883,0,1,0,8,8,85,1,-1,0,3,0
42,1,0,0,0,1563,1,0,0,14,8,164,2,364,1,0,0
55,2,0,2,0,372,1,0,0,19,9,225,5,-1,0,3,0
50,1,0,0,0,31,1,0,2,9,8,237,3,-1,0,3,0
36,4,0,2,0,649,0,0,0,16,5,237,2,91,1,0,0
55,7,0,0,0,653,0,0,2,6,6,800,1,-1,0,3,0
46,4,0,3,0,2,1,0,2,6,8,187,1,-1,0,3,0
54,4,0,2,0,-449,1,0,0,14,8,691,1,-1,0,3,1
37,2,0,2,0,66,0,0,0,18,9,1164,2,-1,0,3,1
55,4,0,2,0,2171,1,1,1,13,8,318,5,176,1,2,0
35,4,0,2,0,649,0,0,0,16,0,177,1,-1,0,3,0
57,2,0,1,1,25,1,0,0,11,8,652,1,370,4,1,0
61,0,0,2,0,89,0,0,0,24,9,141,2,95,2,1,0
58,0,0,1,0,3058,1,0,1,11,8,114,1,368,1,0,0
42,6,0,1,0,484,1,0,0,17,5,277,3,-1,0,3,0
42,0,0,1,0,814,1,0,0,2,3,326,5,-1,0,3,0
49,9,0,1,0,229,0,0,0,8,1,219,2,-1,0,3,0
57,3,0,3,0,11632,0,0,1,30,0,71,2,-1,0,3,0
58,4,0,3,0,3498,0,0,0,19,9,175,1,-1,0,3,0
40,4,0,2,0,1038,0,0,0,7,1,162,5,-1,0,3,0
48,3,0,1,0,-621,0,1,0,14,5,552,3,-1,0,3,0
35,1,0,0,0,0,0,0,2,12,6,200,1,-1,0,3,0
40,1,0,0,0,369,0,0,2,6,8,79,2,-1,0,3,0
42,10,0,0,0,1699,0,1,0,17,5,207,2,-1,0,3,0
33,0,0,1,0,335,1,0,0,21,9,347,1,184,2,0,0
51,4,0,2,0,119,0,0,0,17,9,200,1,165,2,0,0
37,2,0,1,0,1190,1,0,2,9,8,268,3,-1,0,3,0
46,4,0,2,0,770,1,0,2,16,8,94,1,-1,0,3,0
59,5,0,1,0,514,0,0,0,4,8,673,6,90,1,2,1
57,9,0,1,0,470,0,0,0,5,1,480,3,-1,0,3,1
39,9,0,1,0,291,1,0,0,7,8,882,2,-1,0,3,1
53,4,0,2,0,195,1,0,2,29,8,217,1,-1,0,3,0
55,9,0,1,0,852,0,0,0,20,1,83,6,-1,0,3,0
54,1,0,1,0,154,1,0,2,30,8,197,12,-1,0,3,0
50,4,0,2,0,0,0,0,0,29,1,128,2,-1,0,3,0
52,6,0,1,0,1291,1,0,0,19,9,559,1,169,2,0,0
58,5,0,1,0,0,0,0,2,17,6,436,5,-1,0,3,0
42,10,0,1,0,2699,0,0,0,8,5,92,2,-1,0,3,0
39,4,0,2,0,1315,1,0,0,19,9,1337,4,126,1,0,0
40,1,0,3,0,0,0,1,2,25,6,91,2,-1,0,3,0
54,4,0,2,0,192,1,0,2,28,8,157,3,-1,0,3,0
59,5,0,2,0,559,1,0,2,13,8,168,2,-1,0,3,0
48,7,0,1,0,852,1,1,2,7,8,202,1,-1,0,3,0
32,0,0,1,1,-18,1,0,2,12,8,155,3,-1,0,3,0
49,9,0,0,0,1807,0,1,2,3,5,122,3,-1,0,3,0
55,0,0,1,0,873,1,1,2,3,6,131,1,-1,0,3,0
39,4,0,2,0,517,1,1,2,14,8,1328,1,-1,0,3,1
51,1,0,1,0,1069,1,0,2,30,8,247,2,-1,0,3,0
45,0,0,1,0,1201,0,0,0,30,5,652,2,-1,0,3,0
37,9,0,1,0,141,1,0,0,6,8,848,1,364,3,0,1
39,4,0,2,0,-999,1,0,2,27,8,313,1,-1,0,3,0
59,4,0,2,0,258,1,0,0,20,0,33,1,173,1,2,0
45,9,0,1,0,54,0,0,0,29,1,83,3,-1,0,3,0
35,9,0,1,0,1085,0,0,0,27,1,130,10,-1,0,3,0
38,4,0,2,0,714,1,0,0,7,0,163,2,-1,0,3,0
60,5,0,1,0,1923,0,0,0,27,8,282,1,-1,0,3,0
52,4,0,2,0,2909,1,0,2,30,8,110,1,-1,0,3,0
46,4,0,2,0,624,0,0,0,18,7,420,1,276,1,1,1
37,0,0,1,0,1573,1,0,0,12,8,639,3,326,10,0,0
46,1,0,1,0,2441,0,0,2,19,6,217,2,-1,0,3,0
56,5,0,0,0,1177,0,0,0,30,5,39,2,-1,0,3,0
42,1,0,0,0,301,1,0,0,17,5,1175,2,-1,0,3,1
54,1,0,1,0,244,1,1,0,18,8,9,11,350,11,1,0
33,9,0,1,0,855,1,0,0,15,8,124,3,-1,0,3,0
54,4,0,2,0,1295,1,0,0,21,5,179,10,-1,0,3,0
46,2,0,1,0,2514,1,0,0,20,9,68,2,-1,0,3,0
35,7,0,1,0,1529,0,0,2,20,6,20,5,-1,0,3,0
39,4,0,2,0,3261,1,0,2,9,6,150,17,-1,0,3,0
47,9,0,1,0,-81,1,0,0,21,9,262,1,-1,0,3,0
51,9,0,1,0,43,0,0,0,30,5,220,2,-1,0,3,0
43,1,0,1,0,-91,1,1,0,7,8,92,3,167,4,1,0
56,4,0,2,0,722,0,0,0,19,3,134,3,94,2,0,0
33,9,0,1,0,9,0,0,0,21,1,91,2,-1,0,3,0
54,9,0,1,0,83,1,0,2,6,8,190,3,-1,0,3,0
40,1,0,0,1,0,1,0,1,21,9,333,3,-1,0,3,0
37,7,0,1,0,2152,1,0,0,18,9,200,1,-1,0,3,0
38,3,0,1,0,70,0,0,0,27,10,255,3,148,1,2,1
56,1,0,0,0,5041,1,0,2,15,8,158,1,-1,0,3,0
46,1,0,0,0,1927,1,0,2,6,8,241,3,-1,0,3,0
30,0,0,1,0,83,1,1,2,6,8,310,1,-1,0,3,0
44,0,0,1,0,449,1,1,2,28,8,195,4,-1,0,3,0
57,9,0,1,0,0,1,0,2,14,8,360,2,-1,0,3,0
72,5,0,2,0,402,0,0,0,12,5,194,3,-1,0,3,0
25,9,0,2,0,174,0,1,2,27,8,350,4,-1,0,3,0
56,2,0,2,0,2975,0,1,0,30,5,28,13,-1,0,3,0
44,7,0,1,0,35,1,0,0,16,0,184,2,-1,0,3,0
57,5,0,0,0,0,0,0,1,28,5,1037,3,-1,0,3,0
58,5,0,1,0,19,0,0,0,29,5,271,2,-1,0,3,0
52,9,0,2,0,0,0,0,0,18,5,454,1,-1,0,3,0
58,1,0,0,0,2246,1,0,0,14,8,294,2,-1,0,3,0
54,1,0,0,0,2656,1,0,0,15,0,1187,2,320,2,2,0
57,4,0,3,0,0,0,0,0,27,7,102,1,-1,0,3,0
54,3,0,0,0,2253,1,0,0,5,3,266,1,196,1,0,0
31,4,0,2,0,0,1,0,2,7,8,953,3,-1,0,3,0
56,5,0,1,0,-166,0,1,0,4,1,370,2,-1,0,3,0
31,0,0,1,0,1890,1,0,0,21,5,588,1,-1,0,3,0
42,7,0,0,0,0,1,0,0,9,3,216,2,-1,0,3,0
58,7,0,1,0,739,1,0,0,20,0,304,7,335,5,0,0
43,0,0,2,0,1440,1,1,2,30,8,254,1,-1,0,3,0
40,4,0,2,0,490,1,0,2,7,8,477,2,-1,0,3,0
31,4,0,2,0,-6,0,1,0,22,1,119,6,-1,0,3,0
36,9,0,1,0,1156,1,1,0,28,5,141,7,-1,0,3,0
67,4,0,2,0,361,0,0,0,13,10,411,2,-1,0,3,1
59,5,0,1,0,23,0,0,0,7,5,66,1,-1,0,3,0
38,1,0,1,0,727,1,0,2,16,6,119,2,-1,0,3,0
36,9,0,2,0,1381,0,0,0,2,7,149,1,-1,0,3,0
46,9,0,1,0,387,1,1,0,3,0,298,1,-1,0,3,0
60,0,0,1,0,-41,1,1,0,6,3,1658,1,262,1,0,1
51,3,0,0,0,3982,0,0,2,9,6,23,1,-1,0,3,0
54,0,0,1,0,459,0,1,1,20,9,132,3,-1,0,3,0
35,7,0,1,0,221,1,0,0,14,8,150,1,360,1,0,0
52,0,0,1,0,340,1,0,0,17,0,463,1,344,1,0,0
35,4,0,2,0,434,1,0,0,13,1,1314,2,-1,0,3,1
56,10,0,2,0,0,1,0,0,30,5,1259,6,-1,0,3,0
33,9,0,0,0,20,1,0,2,15,8,172,4,-1,0,3,0
49,1,0,0,0,514,0,0,0,17,9,221,1,-1,0,3,0
39,6,0,2,0,155,0,0,0,19,9,449,2,-1,0,3,0
32,0,0,2,0,-127,1,0,2,30,8,288,4,-1,0,3,0
38,7,0,1,0,8554,1,0,0,21,9,29,2,176,4,1,0
41,4,0,2,0,3426,0,0,0,4,6,102,2,297,3,0,1
47,7,0,1,0,691,0,0,0,6,3,285,6,-1,0,3,0
38,3,0,1,0,70,0,0,0,27,4,164,4,92,4,2,1
38,6,0,1,0,2674,1,0,2,19,6,163,2,-1,0,3,0
52,0,0,1,0,1256,1,0,0,1,0,498,3,-1,0,3,0
38,9,0,1,0,1,0,1,0,23,5,73,1,-1,0,3,0
47,1,0,1,0,18,1,0,2,20,6,12,24,-1,0,3,0
40,1,0,1,0,181,0,0,2,12,6,89,6,-1,0,3,0
43,7,0,1,0,7816,1,0,1,15,8,16,3,-1,0,3,0
50,7,0,1,0,330,1,1,0,18,9,281,1,-1,0,3,0
31,2,0,1,0,290,1,0,0,13,0,230,1,-1,0,3,0
55,7,0,1,0,-555,1,0,0,31,5,81,3,-1,0,3,0
40,4,0,2,0,502,1,0,0,3,3,267,4,270,3,1,0
45,2,0,2,0,-395,1,0,2,13,8,470,1,-1,0,3,1
58,7,0,1,0,0,0,0,0,28,4,250,2,-1,0,3,0
45,9,0,1,0,167,0,0,0,30,5,97,11,-1,0,3,0
43,7,0,1,0,-145,1,0,0,28,5,68,3,-1,0,3,0
52,1,0,0,0,-100,1,0,0,15,8,7,4,340,15,1,0
43,1,0,0,0,1234,1,0,0,7,8,307,1,-1,0,3,0
41,6,0,2,0,4418,1,0,0,21,9,855,3,-1,0,3,0
50,5,0,1,0,4861,0,0,2,20,6,61,3,-1,0,3,0
42,9,0,2,0,21,1,0,2,20,6,9,7,-1,0,3,0
35,7,0,1,0,-269,1,0,2,3,6,118,2,-1,0,3,0
46,4,0,2,0,3,1,1,0,5,1,328,1,-1,0,3,0
40,7,0,0,0,4,1,0,0,7,8,171,2,-1,0,3,0
53,0,0,1,0,223,1,1,0,22,5,534,1,-1,0,3,0
32,0,0,1,0,410,1,0,0,14,0,129,1,-1,0,3,0
41,1,0,0,0,1498,0,0,2,20,6,10,2,-1,0,3,0
32,9,0,1,0,2,1,0,2,11,6,354,17,-1,0,3,0
39,7,0,1,0,892,1,0,0,20,9,34,1,171,1,0,0
34,9,0,2,0,66,0,1,0,5,3,102,1,170,2,0,0
34,4,0,2,0,4231,1,0,0,11,1,382,2,-1,0,3,0
46,5,0,2,0,-48,0,0,0,4,1,20,4,-1,0,3,0
56,11,0,0,0,558,0,0,2,11,6,119,1,-1,0,3,0
48,4,0,2,0,313,0,0,0,8,8,208,1,-1,0,3,0
48,4,0,2,0,507,1,0,0,9,0,528,1,-1,0,3,0
52,1,0,0,0,-191,1,0,2,15,8,755,1,-1,0,3,1
53,4,0,2,0,2894,1,0,0,5,8,163,1,-1,0,3,0
48,4,0,2,0,-244,1,0,2,5,8,253,1,-1,0,3,0
31,9,0,1,0,646,1,0,2,30,8,294,3,-1,0,3,0
56,4,0,2,0,3885,1,0,0,10,5,51,1,-1,0,3,0
45,0,0,1,0,660,1,0,2,15,8,71,2,-1,0,3,0
36,1,0,0,0,553,0,0,2,17,6,19,4,-1,0,3,0
44,9,0,1,0,1262,1,0,2,26,8,788,11,-1,0,3,1
57,10,0,1,0,753,0,0,0,21,5,730,8,-1,0,3,0
54,4,0,2,0,2079,0,1,0,25,5,217,1,-1,0,3,0
34,1,0,1,0,882,0,1,1,20,10,24,1,-1,0,3,0
45,10,0,0,1,11,0,0,0,13,1,489,5,-1,0,3,1
37,9,0,1,0,2686,0,0,0,14,1,144,4,-1,0,3,0
42,0,0,1,0,-106,1,0,0,15,8,495,1,347,3,0,0
42,7,0,1,0,0,1,1,0,23,5,168,1,-1,0,3,0
37,7,0,0,0,260,1,0,0,17,0,446,2,-1,0,3,0
78,5,0,1,0,631,0,0,1,11,1,95,1,-1,0,3,0
37,9,0,1,1,325,1,1,2,5,6,487,1,-1,0,3,0
40,7,0,1,0,282,1,0,0,13,8,240,1,300,1,0,0
36,0,0,1,0,1573,1,0,2,20,6,17,10,-1,0,3,0
40,1,0,0,0,71,1,0,0,8,8,225,1,-1,0,3,0
60,0,0,1,0,12039,0,0,1,8,0,236,1,-1,0,3,1
46,4,0,2,0,0,0,0,0,20,1,50,2,-1,0,3,0
42,4,0,1,0,283,1,0,0,23,5,761,1,-1,0,3,1
32,4,0,2,0,874,0,0,0,21,9,366,3,101,6,2,0
44,4,0,2,0,3340,0,0,2,18,9,251,1,-1,0,3,0
59,5,0,0,0,40,0,0,2,6,6,108,1,-1,0,3,0
38,4,0,2,0,155,1,0,2,20,6,25,26,-1,0,3,0
35,9,0,1,0,2823,1,0,0,2,6,102,4,96,2,0,0
45,9,0,2,0,206,0,0,0,13,1,376,4,-1,0,3,0
33,4,0,2,0,-336,0,0,0,12,1,75,2,-1,0,3,0
43,9,0,1,0,177,1,0,2,8,8,209,3,-1,0,3,0
43,9,0,1,0,1612,0,0,0,28,1,119,2,95,3,2,0
45,4,0,2,0,24598,1,0,2,5,8,313,3,-1,0,3,0
34,9,0,1,0,3997,1,0,2,20,8,320,1,-1,0,3,0
53,3,0,1,0,292,0,0,2,12,6,92,2,-1,0,3,0
31,7,0,1,0,81,1,0,0,16,0,139,1,-1,0,3,0
52,7,0,1,0,1430,1,0,1,20,0,121,4,-1,0,3,0
56,7,0,0,0,23,0,0,1,26,8,108,4,-1,0,3,0
53,4,0,2,0,0,0,0,2,9,8,44,2,-1,0,3,0
56,11,0,3,0,2152,0,0,2,6,6,67,1,-1,0,3,0
46,0,0,1,0,289,0,1,0,21,5,76,3,-1,0,3,0
55,10,0,1,0,283,1,1,2,14,8,220,2,-1,0,3,0
45,4,0,0,0,274,0,1,0,4,3,101,1,-1,0,3,0
26,4,0,2,1,-402,0,1,0,29,4,66,2,262,2,0,0
36,9,0,2,0,466,0,0,0,28,1,171,1,-1,0,3,0
53,4,0,2,0,50,1,0,0,15,8,669,1,337,3,0,1
