poutcome,pdays,previous,contact,campaign,day,housing,marital,y
3,-1,0,2,1,12,0,0,0
3,-1,0,2,6,3,1,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,0,2,16,0,0,1
3,-1,0,2,2,9,0,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,1,7,19,0,0,0
3,-1,0,2,3,26,1,0,0
3,-1,0,2,4,19,0,0,1
3,-1,0,2,2,9,1,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,2,3,6,1,0,0
3,-1,0,2,1,9,0,0,1
3,-1,0,1,8,25,1,0,0
3,-1,0,2,3,8,1,0,0
3,-1,0,2,1,17,0,0,0
3,-1,0,2,2,23,1,0,1
3,-1,0,2,3,18,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,2,2,27,1,0,0
3,-1,0,0,2,28,1,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,0,3,15,1,0,0
3,-1,0,2,2,19,1,0,0
0,175,1,0,2,12,1,0,0
3,-1,0,2,2,17,0,0,0
3,-1,0,2,2,8,1,0,0
0,312,3,0,1,15,0,0,1
3,-1,0,0,10,31,1,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,0,2,26,1,0,1
3,-1,0,1,2,31,0,0,0
3,-1,0,0,1,12,0,0,0
3,-1,0,1,1,12,0,0,1
3,-1,0,0,1,7,1,0,0
0,280,5,0,4,18,0,0,0
3,-1,0,2,1,23,1,0,0
1,293,1,0,2,7,1,0,0
3,-1,0,2,3,26,1,0,0
3,-1,0,0,1,5,0,0,1
0,359,2,0,4,15,1,0,0
3,-1,0,0,1,9,1,0,0
0,360,1,0,2,14,0,0,1
3,-1,0,0,1,16,1,0,0
0,366,1,1,1,7,1,0,0
0,332,3,0,1,20,1,0,0
3,-1,0,2,1,13,0,0,1
3,-1,0,0,1,13,0,0,1
3,-1,0,0,3,20,0,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,2,1,2,1,0,0
3,-1,0,1,1,20,1,0,0
3,-1,0,0,2,1,0,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,0,5,4,0,0,0
3,-1,0,0,2,17,0,0,1
3,-1,0,0,4,15,0,0,1
3,-1,0,0,1,2,0,0,0
3,-1,0,0,1,30,1,0,0
2,97,1,0,2,8,0,0,1
3,-1,0,0,1,2,1,0,0
3,-1,0,0,8,24,1,0,1
3,-1,0,1,3,14,1,0,0
3,-1,0,0,2,8,0,0,1
3,-1,0,2,1,13,1,0,0
3,-1,0,2,2,21,0,0,0
3,-1,0,0,1,12,1,0,1
0,172,3,1,3,21,1,0,0
3,-1,0,0,10,28,0,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,2,3,18,0,0,0
3,-1,0,0,7,18,1,0,0
3,-1,0,0,2,11,0,0,0
0,191,4,0,4,21,1,0,0
2,85,1,1,2,2,0,0,1
3,-1,0,0,3,4,0,0,0
3,-1,0,0,2,6,1,0,0
3,-1,0,0,7,29,0,0,0
3,-1,0,0,6,10,0,0,1
3,-1,0,2,3,27,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,2,5,20,1,0,0
3,-1,0,0,5,15,0,0,1
3,-1,0,2,1,29,1,0,0
3,-1,0,1,6,25,0,0,0
0,231,1,0,2,17,0,0,1
3,-1,0,1,6,29,0,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,2,1,6,1,0,1
3,-1,0,0,2,21,0,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,1,1,0,0,1
0,31,1,0,1,21,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,2,20,0,0,1
0,365,3,0,1,8,1,0,0
3,-1,0,0,3,7,1,0,0
3,-1,0,1,3,20,0,0,0
3,-1,0,0,4,22,0,0,0
3,-1,0,2,1,16,1,0,0
0,259,2,0,1,29,1,0,0
3,-1,0,0,4,25,1,0,0
3,-1,0,0,4,19,0,0,0
3,-1,0,2,1,9,0,0,0
0,323,30,0,3,7,1,0,1
3,-1,0,2,3,16,0,0,0
0,147,1,0,1,16,1,0,0
3,-1,0,0,1,10,0,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,8,14,1,0,0
3,-1,0,2,3,21,1,0,0
0,167,2,0,2,4,1,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,0,1,12,0,0,0
3,-1,0,0,1,19,1,0,0
3,-1,0,0,3,15,0,0,0
3,-1,0,2,1,19,0,0,0
1,268,9,0,8,6,1,0,0
3,-1,0,0,4,31,0,0,0
0,173,6,0,2,13,1,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,2,4,1,0,0
3,-1,0,0,5,24,1,0,0
3,-1,0,2,11,13,1,0,0
3,-1,0,2,10,9,1,0,1
1,292,2,0,4,20,0,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,2,3,20,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,19,15,0,0,0
3,-1,0,0,1,21,0,0,0
0,301,2,0,1,11,1,0,0
3,-1,0,0,2,16,1,0,0
3,-1,0,0,1,20,0,0,1
3,-1,0,0,4,27,0,0,0
3,-1,0,0,2,19,1,0,0
3,-1,0,2,2,13,1,0,0
0,371,3,1,3,13,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,3,11,1,0,0
3,-1,0,2,3,16,0,0,0
3,-1,0,0,2,22,0,0,1
3,-1,0,0,10,18,0,0,0
3,-1,0,2,3,6,0,0,0
3,-1,0,0,2,25,0,0,0
3,-1,0,0,2,16,1,0,0
3,-1,0,0,1,5,1,0,0
0,336,1,0,1,16,1,0,0
3,-1,0,1,1,3,0,0,0
0,99,7,0,1,11,1,0,0
3,-1,0,2,2,15,1,0,0
3,-1,0,0,5,7,0,0,1
3,-1,0,0,1,17,1,0,0
3,-1,0,2,3,19,0,0,0
3,-1,0,2,1,15,0,0,0
3,-1,0,0,1,22,0,0,1
1,367,6,0,1,18,1,0,0
3,-1,0,0,3,20,0,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,2,12,30,1,0,1
3,-1,0,2,1,9,1,0,0
3,-1,0,0,1,31,0,0,0
3,-1,0,2,3,13,1,0,0
3,-1,0,1,1,9,0,0,0
3,-1,0,0,4,14,0,0,1
3,-1,0,1,5,9,0,0,0
3,-1,0,0,3,29,0,0,0
3,-1,0,0,1,8,1,0,0
1,2,2,0,1,30,1,0,0
3,-1,0,0,1,23,0,0,0
1,251,2,0,1,7,1,0,0
3,-1,0,2,1,1,0,0,0
3,-1,0,0,1,17,1,0,1
3,-1,0,0,1,19,1,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,0,1,2,1,0,0
3,-1,0,2,2,29,1,0,0
3,-1,0,0,1,9,0,0,1
3,-1,0,0,2,12,1,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,0,2,25,0,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,4,17,0,0,0
3,-1,0,2,4,18,1,0,0
3,-1,0,0,3,7,0,0,0
3,-1,0,2,1,16,1,0,1
3,-1,0,2,28,19,1,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,2,2,5,1,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,2,1,11,1,0,0
3,-1,0,2,2,6,0,0,0
0,365,1,0,1,14,1,0,0
3,-1,0,0,18,11,0,0,0
3,-1,0,2,2,3,0,0,0
3,-1,0,0,1,1,0,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,0,6,3,0,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,0,1,19,0,0,0
3,-1,0,0,3,30,0,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,0,3,13,1,0,0
3,-1,0,0,4,31,0,0,0
3,-1,0,0,3,12,0,0,0
0,442,4,0,4,26,0,0,1
3,-1,0,2,1,6,0,0,0
0,99,2,0,1,27,0,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,0,4,31,0,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,2,3,7,1,0,0
3,-1,0,1,17,21,0,0,1
3,-1,0,2,1,8,1,0,0
3,-1,0,2,4,21,0,0,0
3,-1,0,2,3,23,1,0,0
3,-1,0,0,1,9,0,0,0
3,-1,0,0,2,18,0,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,0,14,31,1,0,0
0,251,1,0,1,4,1,0,0
1,152,11,0,4,18,1,0,0
3,-1,0,0,5,13,1,0,0
0,336,1,0,1,6,1,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,0,2,25,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,3,5,0,0,0
3,-1,0,2,3,21,1,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,0,2,13,0,0,0
3,-1,0,0,3,10,0,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,0,1,14,0,0,0
3,-1,0,0,2,19,0,0,0
0,205,2,0,4,4,1,0,0
3,-1,0,2,1,27,1,0,0
3,-1,0,2,3,16,1,0,0
0,302,4,0,1,8,1,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,0,2,26,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,1,6,29,0,0,0
3,-1,0,2,1,27,0,0,0
3,-1,0,0,8,25,1,0,0
3,-1,0,0,2,19,0,0,0
0,295,1,0,3,6,0,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,2,3,27,1,0,0
3,-1,0,1,2,7,1,0,0
3,-1,0,0,10,25,0,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,2,1,29,1,0,1
3,-1,0,0,1,18,0,0,0
3,-1,0,2,1,19,0,0,0
1,126,4,0,3,18,1,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,2,3,7,1,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,0,2,18,0,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,11,27,0,0,0
3,-1,0,2,5,21,1,0,0
3,-1,0,0,2,30,1,0,0
3,-1,0,0,2,4,0,0,0
3,-1,0,2,1,13,0,0,0
3,-1,0,2,2,9,0,0,0
0,150,7,0,3,17,1,0,0
3,-1,0,0,5,26,0,0,0
1,253,1,0,5,5,1,0,0
3,-1,0,0,2,24,1,0,0
3,-1,0,0,4,31,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,2,11,19,1,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,2,29,0,0,0
0,274,1,0,1,4,1,0,0
3,-1,0,0,1,12,0,0,1
3,-1,0,0,2,11,0,0,0
3,-1,0,0,5,7,0,0,0
0,181,4,0,5,28,0,0,1
3,-1,0,0,1,3,0,0,0
3,-1,0,0,2,14,1,0,1
0,301,1,0,1,13,1,0,0
1,297,1,0,2,14,1,0,0
3,-1,0,0,4,22,0,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,0,9,25,0,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,2,6,4,1,0,0
0,854,2,0,1,17,1,0,1
3,-1,0,0,1,4,0,0,0
3,-1,0,0,3,20,1,0,0
3,-1,0,1,1,26,0,0,1
3,-1,0,0,1,11,0,0,0
3,-1,0,2,2,9,0,0,0
3,-1,0,2,2,21,1,0,0
3,-1,0,0,2,7,0,0,0
3,-1,0,0,2,19,1,0,0
3,-1,0,2,3,20,0,0,0
3,-1,0,2,2,9,0,0,0
3,-1,0,2,3,13,1,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,1,2,24,0,0,0
3,-1,0,2,1,30,1,0,0
0,359,3,1,1,13,1,0,0
3,-1,0,2,2,6,0,0,0
0,366,1,0,2,15,1,0,0
3,-1,0,1,1,28,0,0,0
3,-1,0,0,3,8,0,0,0
0,177,2,0,1,15,1,0,0
3,-1,0,0,13,31,1,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,0,8,19,1,0,0
3,-1,0,1,3,6,1,0,0
3,-1,0,0,1,31,1,0,0
3,-1,0,2,2,25,1,0,0
3,-1,0,0,3,21,1,0,0
3,-1,0,0,2,11,0,0,0
1,187,11,0,4,3,1,0,0
3,-1,0,2,5,3,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,0,1,17,1,0,0
0,317,1,0,1,17,1,0,0
3,-1,0,0,3,7,1,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,2,2,28,1,0,0
3,-1,0,0,1,13,0,0,1
3,-1,0,2,6,2,1,0,0
3,-1,0,0,2,5,0,0,0
3,-1,0,0,2,17,0,0,0
0,370,2,0,2,11,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,5,22,0,0,0
3,-1,0,0,2,4,1,0,0
3,-1,0,0,1,8,0,0,0
0,329,2,0,2,17,1,0,1
3,-1,0,1,7,10,0,0,0
3,-1,0,0,3,27,0,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,0,2,19,0,0,0
1,351,9,0,8,12,1,0,0
3,-1,0,0,6,13,0,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,2,2,8,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,2,2,20,0,0,0
3,-1,0,2,2,26,1,0,0
3,-1,0,0,2,20,1,0,1
3,-1,0,0,10,28,0,0,0
3,-1,0,0,2,7,0,0,0
2,417,1,2,1,2,1,0,1
3,-1,0,2,2,6,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,4,28,1,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,2,3,21,1,0,0
3,-1,0,0,2,19,0,0,0
1,5,5,0,3,2,0,0,0
0,252,3,0,1,5,1,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,0,1,18,0,0,0
0,355,1,0,2,18,0,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,2,1,30,1,0,0
0,245,3,0,1,29,1,0,0
3,-1,0,0,1,7,1,0,0
0,175,3,0,4,5,0,0,0
3,-1,0,2,4,28,1,0,0
1,343,1,0,2,8,1,0,0
3,-1,0,0,2,13,1,0,0
3,-1,0,2,2,8,0,0,0
3,-1,0,2,1,12,1,0,0
3,-1,0,2,3,6,0,0,0
3,-1,0,0,2,6,0,0,1
3,-1,0,0,2,11,1,0,0
3,-1,0,2,6,16,0,0,0
3,-1,0,2,8,2,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,0,1,14,1,0,1
0,370,1,0,3,12,1,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,2,1,13,1,0,0
0,262,5,0,2,16,1,0,0
3,-1,0,0,1,10,0,0,0
3,-1,0,0,1,9,0,0,0
0,193,4,0,2,21,1,0,0
3,-1,0,2,12,20,0,0,0
2,184,3,0,1,1,0,0,1
3,-1,0,0,2,18,0,0,0
0,102,5,0,5,21,1,0,0
3,-1,0,2,3,12,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,0,2,14,1,0,0
2,40,5,0,1,6,0,0,1
0,190,5,0,1,2,1,0,1
3,-1,0,0,1,13,1,0,0
3,-1,0,0,1,13,1,0,0
3,-1,0,2,1,6,1,0,0
1,182,1,0,2,29,0,0,0
3,-1,0,2,5,14,1,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,0,4,28,1,0,0
3,-1,0,0,33,29,0,0,0
3,-1,0,2,3,20,1,0,0
3,-1,0,2,2,20,0,0,0
3,-1,0,2,2,4,1,0,0
3,-1,0,2,4,6,0,0,0
3,-1,0,2,5,20,0,0,0
3,-1,0,2,4,19,1,0,0
3,-1,0,2,1,4,1,0,0
3,-1,0,0,2,25,0,0,0
3,-1,0,0,4,15,1,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,2,6,26,1,0,0
3,-1,0,0,1,11,0,0,1
0,344,4,0,2,17,1,0,0
1,93,17,0,4,23,1,0,1
3,-1,0,2,2,20,0,0,0
0,188,2,0,5,18,1,0,0
0,124,2,0,2,18,1,0,0
3,-1,0,2,2,15,1,0,0
1,171,1,0,5,7,1,0,0
3,-1,0,0,8,21,0,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,0,4,13,1,0,0
3,-1,0,0,1,7,0,0,0
0,175,2,0,1,12,1,0,0
1,119,4,0,1,1,0,0,0
3,-1,0,0,3,20,1,0,0
1,196,8,0,2,4,0,0,0
3,-1,0,0,1,7,0,0,1
1,85,4,0,1,25,0,0,0
3,-1,0,0,2,16,1,0,0
3,-1,0,2,1,12,0,0,0
3,-1,0,2,1,30,1,0,1
3,-1,0,0,3,23,1,0,0
0,226,7,0,3,29,0,0,0
3,-1,0,0,10,11,0,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,0,4,19,0,0,0
3,-1,0,2,3,20,1,0,0
3,-1,0,2,2,15,1,0,0
3,-1,0,2,2,13,1,0,0
3,-1,0,2,1,11,1,0,0
3,-1,0,0,2,11,1,0,0
0,196,1,0,2,18,1,0,0
3,-1,0,0,1,3,0,0,0
0,133,3,0,1,1,1,0,0
3,-1,0,0,2,24,0,0,0
0,202,1,0,2,5,1,0,0
3,-1,0,1,2,28,1,0,0
1,117,2,0,5,19,0,0,0
3,-1,0,2,1,3,0,0,0
1,297,1,0,5,18,1,0,0
3,-1,0,2,5,6,0,0,0
3,-1,0,0,2,30,1,0,1
0,118,3,0,2,17,0,0,0
3,-1,0,2,3,5,1,0,0
2,301,1,0,1,13,1,0,1
3,-1,0,0,5,17,1,0,1
3,-1,0,0,2,29,0,0,0
3,-1,0,0,1,24,1,0,0
0,86,3,0,5,21,0,0,0
3,-1,0,2,4,18,0,0,0
3,-1,0,0,5,13,1,0,0
0,199,1,0,2,21,1,0,0
3,-1,0,2,11,14,1,0,0
3,-1,0,0,3,31,0,0,0
3,-1,0,2,1,19,0,0,0
3,-1,0,0,1,28,0,0,1
3,-1,0,2,1,28,1,0,0
3,-1,0,2,10,17,1,0,0
3,-1,0,2,11,3,0,0,0
3,-1,0,0,1,4,0,0,1
3,-1,0,0,2,20,0,0,0
3,-1,0,1,6,24,1,0,0
3,-1,0,0,2,13,0,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,2,4,9,1,0,0
2,326,2,0,1,8,1,0,0
3,-1,0,0,1,24,0,0,1
3,-1,0,2,5,6,0,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,3,14,0,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,0,2,25,0,0,0
3,-1,0,1,2,8,1,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,2,2,17,0,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,0,23,29,1,0,0
3,-1,0,0,4,21,0,0,0
3,-1,0,0,5,11,1,0,0
3,-1,0,2,1,18,0,0,0
0,371,1,0,1,14,1,0,0
3,-1,0,2,3,6,0,0,0
0,265,2,0,3,11,1,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,2,1,19,1,0,0
1,307,1,0,2,11,1,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,5,13,0,0,0
3,-1,0,2,1,6,1,0,1
3,-1,0,2,1,17,1,0,0
3,-1,0,2,1,26,1,0,0
2,63,2,0,2,5,0,0,1
3,-1,0,0,1,18,1,0,1
3,-1,0,0,2,7,1,0,0
3,-1,0,0,4,28,0,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,2,2,12,1,0,0
3,-1,0,0,1,23,0,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,0,7,11,0,0,0
3,-1,0,0,3,7,0,0,0
3,-1,0,2,1,26,1,0,0
0,141,5,0,2,9,1,0,0
3,-1,0,0,4,12,0,0,0
0,173,1,0,1,11,1,0,0
3,-1,0,2,1,16,0,0,0
3,-1,0,0,3,13,1,0,0
3,-1,0,0,3,19,1,0,0
3,-1,0,2,2,12,1,0,0
3,-1,0,0,2,20,0,0,0
1,254,23,0,2,6,1,0,0
3,-1,0,0,2,31,0,0,1
3,-1,0,0,1,20,1,0,0
3,-1,0,0,8,18,0,0,1
3,-1,0,0,3,22,0,0,0
0,142,1,0,1,9,1,0,0
3,-1,0,0,2,7,1,0,0
3,-1,0,0,7,17,0,0,0
3,-1,0,0,2,6,1,0,0
3,-1,0,2,1,27,1,0,0
3,-1,0,0,3,5,1,0,0
3,-1,0,2,1,13,1,0,0
1,359,2,0,4,13,1,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,0,4,15,1,0,1
0,288,4,0,3,15,1,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,0,5,11,0,0,0
3,-1,0,1,1,29,1,0,1
3,-1,0,0,2,26,0,0,0
3,-1,0,0,2,29,0,0,1
3,-1,0,0,2,13,0,0,0
3,-1,0,0,1,25,1,0,1
0,174,3,0,1,11,1,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,0,2,19,0,0,0
2,462,1,0,1,21,1,0,1
3,-1,0,0,6,10,0,0,0
3,-1,0,2,4,20,0,0,0
3,-1,0,0,4,14,1,0,0
3,-1,0,2,1,16,1,0,0
1,370,4,0,2,14,1,0,0
3,-1,0,0,1,4,1,0,0
3,-1,0,0,1,30,1,0,0
3,-1,0,0,12,29,0,0,0
3,-1,0,0,2,20,1,0,0
3,-1,0,0,2,21,0,0,1
3,-1,0,0,6,31,1,0,0
3,-1,0,0,20,7,0,0,0
3,-1,0,0,3,31,1,0,0
3,-1,0,0,2,11,0,0,0
1,58,1,0,1,8,0,0,0
3,-1,0,0,1,25,0,0,0
3,-1,0,2,2,3,1,0,0
3,-1,0,0,2,11,0,0,0
2,225,2,0,1,23,0,0,1
3,-1,0,0,2,29,1,0,0
0,270,5,0,2,20,1,0,0
0,167,2,0,1,28,1,0,0
3,-1,0,0,8,31,1,0,0
3,-1,0,2,3,26,1,0,0
2,171,1,0,1,26,0,0,1
3,-1,0,1,1,5,0,0,1
3,-1,0,2,10,3,0,0,0
0,370,2,0,2,13,1,0,0
3,-1,0,0,2,19,0,0,0
3,-1,0,2,2,3,1,0,1
3,-1,0,2,7,19,1,0,0
0,367,2,0,3,8,1,0,0
3,-1,0,2,3,11,1,0,0
3,-1,0,0,1,19,1,0,0
0,173,1,0,2,17,1,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,2,23,20,1,0,0
3,-1,0,0,1,23,1,0,0
3,-1,0,0,16,31,1,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,0,1,8,0,0,0
0,364,1,0,2,14,1,0,0
3,-1,0,0,5,19,1,0,0
3,-1,0,2,3,9,1,0,0
0,91,1,0,2,16,0,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,1,14,1,0,1
3,-1,0,0,2,18,0,0,1
2,176,1,1,5,13,1,0,0
3,-1,0,0,1,16,0,0,0
1,370,4,0,1,11,1,0,0
1,95,2,0,2,24,0,0,0
0,368,1,1,1,11,1,0,0
3,-1,0,0,3,17,1,0,0
3,-1,0,0,5,2,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,1,2,30,0,0,0
3,-1,0,0,1,19,0,0,0
3,-1,0,0,5,7,0,0,0
3,-1,0,0,3,14,0,0,0
3,-1,0,2,1,12,0,0,0
3,-1,0,2,2,6,0,0,0
3,-1,0,0,2,17,0,0,0
0,184,2,0,1,21,1,0,0
0,165,2,0,1,17,0,0,0
3,-1,0,2,3,9,1,0,0
3,-1,0,2,1,16,1,0,0
2,90,1,0,6,4,0,0,1
3,-1,0,0,3,5,0,0,1
3,-1,0,0,2,7,1,0,1
3,-1,0,2,1,29,1,0,0
3,-1,0,0,6,20,0,0,0
3,-1,0,2,12,30,1,0,0
3,-1,0,0,2,29,0,0,0
0,169,2,0,1,19,1,0,0
3,-1,0,2,5,17,0,0,0
3,-1,0,0,2,8,0,0,0
0,126,1,0,4,19,1,0,0
3,-1,0,2,2,25,0,0,0
3,-1,0,2,3,28,1,0,0
3,-1,0,2,2,13,1,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,2,3,12,1,0,0
3,-1,0,2,3,3,0,0,0
3,-1,0,2,1,3,1,0,0
3,-1,0,2,1,14,1,0,1
3,-1,0,2,2,30,1,0,0
3,-1,0,0,2,30,0,0,0
0,364,3,0,1,6,1,0,1
3,-1,0,2,1,27,1,0,0
2,173,1,0,1,20,1,0,0
3,-1,0,0,3,29,0,0,0
3,-1,0,0,10,27,0,0,0
3,-1,0,0,2,7,1,0,0
3,-1,0,0,1,27,0,0,0
3,-1,0,2,1,30,1,0,0
1,276,1,0,1,18,0,0,1
0,326,10,0,3,12,1,0,0
3,-1,0,2,2,19,0,0,0
3,-1,0,0,2,30,0,0,0
3,-1,0,0,2,17,1,0,1
1,350,11,0,11,18,1,0,0
3,-1,0,0,3,15,1,0,0
3,-1,0,0,10,21,1,0,0
3,-1,0,0,2,20,1,0,0
3,-1,0,2,5,20,0,0,0
3,-1,0,2,17,9,1,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,0,2,30,0,0,0
1,167,4,0,3,7,1,0,0
0,94,2,0,3,19,0,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,2,3,6,1,0,0
3,-1,0,1,3,21,1,0,0
3,-1,0,0,1,18,1,0,0
2,148,1,0,3,27,0,0,1
3,-1,0,2,1,15,1,0,0
3,-1,0,2,3,6,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,2,4,28,1,0,0
3,-1,0,2,2,14,1,0,0
3,-1,0,0,3,12,0,0,0
3,-1,0,2,4,27,0,0,0
3,-1,0,0,13,30,0,0,0
3,-1,0,0,2,16,1,0,0
3,-1,0,1,3,28,0,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,0,2,14,1,0,0
2,320,2,0,2,15,1,0,0
3,-1,0,0,1,27,0,0,0
0,196,1,0,1,5,1,0,0
3,-1,0,2,3,7,1,0,0
3,-1,0,0,2,4,0,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,0,2,9,1,0,0
0,335,5,0,7,20,1,0,0
3,-1,0,2,1,30,1,0,0
3,-1,0,2,2,7,1,0,0
3,-1,0,0,6,22,0,0,0
3,-1,0,0,7,28,1,0,0
3,-1,0,0,2,13,0,0,1
3,-1,0,0,1,7,0,0,0
3,-1,0,2,2,16,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,0,1,3,1,0,0
0,262,1,0,1,6,1,0,1
3,-1,0,2,1,9,0,0,0
3,-1,0,1,3,20,0,0,0
0,360,1,0,1,14,1,0,0
0,344,1,0,1,17,1,0,0
3,-1,0,0,2,13,1,0,1
3,-1,0,0,6,30,1,0,0
3,-1,0,2,4,15,1,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,0,2,19,0,0,0
3,-1,0,2,4,30,1,0,0
1,176,4,0,2,21,1,0,0
0,297,3,0,2,4,0,0,1
3,-1,0,0,6,6,0,0,0
2,92,4,0,4,27,0,0,1
3,-1,0,2,2,19,1,0,0
3,-1,0,0,3,1,1,0,0
3,-1,0,0,1,23,0,0,0
